tss_id	start	stop	strand	name	source	condition	HT	classic	prediction	orientation	type	alt_id
CTSS23319	3755759	3755759	+	aldB	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_30584
CTSS23320	3756037	3756037	-	aldB	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30585
CTSS23321	3756493	3756493	-	aldB	Storz	LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30586
CTSS23322	3756522	3756522	+	aldB	Storz	LB_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_30587
CTSS23323	3756535	3756535	-	aldBp	Palsson,RegulonDB	stationary_phase,glutamine_nitrogen,heat_shock,Sigma38	1	1	0	NA	TSS	HT_Palsson_6978,HT_Palsson_6979,HT_Palsson_6980,ECK120010200
CTSS23324	3756664	3756664	-	aldB	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase	1	0	0	upstream/sense	TSS	HT_Storz_30588,HT_Storz_30589,HT_Storz_30590,HT_Palsson_6981
CTSS23325	3757339	3757339	+	yiaY	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30591
CTSS23326	3757714	3757714	+	Wade_p2004	Wade	NA	1	0	0	NA	TSS	Wade_p2004
CTSS23327	3757763	3757763	+	Wade_p2005	Wade	NA	1	0	0	NA	TSS	Wade_p2005
CTSS23328	3760099	3760099	+	selA	Storz	LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30592
CTSS23329	3760154	3760154	-	selA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5574
CTSS23330	3760607	3760607	+	selA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30593,HT_Storz_30594
CTSS23331	3760747	3760747	-	selA	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5575
CTSS23332	3761152	3761152	-	selA	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30595
CTSS23333	3761297	3761297	-	selAp	RegulonDB	NA	0	1	0	NA	TSS	ECK125108939
CTSS23334	3761300	3761300	-	selA,b3591,b3590,b3591,b3590,b3589	Morett,Yan,Palsson	triphosphate_enrichment,454_data,M9,Rich,exponential_phase,glutamine_nitrogen	1	0	0	UpSense	TSS	HT_Morett_5576,HT_Morett_5577,HT_Yan_3408,HT_Yan_3409,HT_Palsson_6982,HT_Palsson_6983
CTSS23335	3761377	3761377	-	NA	Palsson	stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_6984,HT_Palsson_6985,HT_Palsson_6986
CTSS23336	3761739	3761739	-	yibF	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30596,HT_Storz_30597,HT_Storz_30598
CTSS23337	3761969	3761969	-	NA	Palsson	exponential_phase,stationary_phase	1	0	0	NA	TSS	HT_Palsson_6987,HT_Palsson_6988
CTSS23338	3761975	3761975	-	yibFp	RegulonDB	NA	0	1	0	NA	TSS	ECK120034334
CTSS23339	3761978	3761978	-	NA	Palsson	stationary_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_6989,HT_Palsson_6990
CTSS23340	3761980	3761980	-	yibF,b3592,b3591,b3590	Morett,Yan	RACE_data,Rich	1	0	0	NA	TSS	HT_Morett_5578,HT_Yan_3410
CTSS23341	3761982	3761982	-	yibF	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_30599,HT_Storz_30600,HT_Storz_30601
CTSS23342	3761985	3761985	-	Wade_p5230	Wade	NA	1	0	0	NA	TSS	Wade_p5230
CTSS23343	3761987	3761987	-	Wade_p5231	Wade	NA	1	0	0	NA	TSS	Wade_p5231
CTSS23344	3762145	3762145	+	rhsA	Storz	LB_2.0	1	0	0	upstream/sense	TSS	HT_Storz_30602
CTSS23345	3762558	3762558	+	rhsA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30603,HT_Storz_30604
CTSS23346	3763086	3763086	-	rhsA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30605,HT_Storz_30606,HT_Storz_30607
CTSS23347	3763974	3763974	+	rhsA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30608,HT_Storz_30609,HT_Storz_30610
CTSS23348	3765281	3765281	-	rhsA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30611,HT_Storz_30612
CTSS23349	3766072	3766072	+	yibA,rhsA	Storz	LB_2.0	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_30613,HT_Storz_30614
CTSS23350	3766091	3766091	-	Wade_p5232,rhsA	Wade,Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	Wade_p5232,HT_Storz_30615,HT_Storz_30616
CTSS23351	3766100	3766100	+	rhsA,yibA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_30617,HT_Storz_30618,HT_Storz_30619,HT_Storz_30620
CTSS23352	3766148	3766148	-	rhsA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30621,HT_Storz_30622,HT_Storz_30623
CTSS23353	3766227	3766227	-	rhsA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30624,HT_Storz_30625
CTSS23354	3766338	3766338	-	rhsA,yibA	Storz	LB_2.0,M63_0.4	1	0	0	downstream/antisense,intragenic/antisense	TSS	HT_Storz_30626,HT_Storz_30627,HT_Storz_30628,HT_Storz_30629
CTSS23355	3767060	3767060	+	yibJ,yibA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_30630,HT_Storz_30631,HT_Storz_30632,HT_Storz_30633,HT_Storz_30634,HT_Storz_30635
CTSS23356	3767069	3767069	+	yibA,yibJ	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_30636,HT_Storz_30637,HT_Storz_30638,HT_Storz_30639,HT_Storz_30640,HT_Storz_30641
CTSS23357	3767134	3767134	-	Wade_p5233,yibJ,yibA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense,intragenic/antisense	TSS	Wade_p5233,HT_Storz_30642,HT_Storz_30643,HT_Storz_30644,HT_Storz_30645,HT_Storz_30646,HT_Storz_30647
CTSS23358	3767153	3767153	+	Wade_p2006,yibJ,yibA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense,intragenic/sense	TSS	Wade_p2006,HT_Storz_30648,HT_Storz_30649,HT_Storz_30650,HT_Storz_30651,HT_Storz_30652,HT_Storz_30653
CTSS23359	3767679	3767679	-	yibJ	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30654,HT_Storz_30655
CTSS23360	3767696	3767696	+	yibJ	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30656,HT_Storz_30657,HT_Storz_30658
CTSS23361	3767698	3767698	+	yibJ	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5579
CTSS23362	3767810	3767810	-	yibJ	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30659,HT_Storz_30660,HT_Storz_30661
CTSS23363	3768685	3768685	+	yibS,yibW	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_30662,HT_Storz_30663,HT_Storz_30664,HT_Storz_30665
CTSS23364	3768893	3768893	+	yibW	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30666,HT_Storz_30667
CTSS23365	3770730	3770730	-	yibH	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30668,HT_Storz_30669,HT_Storz_30670
CTSS23366	3771127	3771127	-	yibH	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30671,HT_Storz_30672
CTSS23367	3771316	3771316	-	yibH	Storz	M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30673
CTSS23368	3771389	3771389	+	yibI,yibH	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense,upstream/antisense	TSS	HT_Storz_30674,HT_Storz_30675,HT_Storz_30676,HT_Storz_30677
CTSS23369	3771535	3771535	-	Wade_p5234	Wade	NA	1	0	0	NA	TSS	Wade_p5234
CTSS23370	3771670	3771670	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_6991
CTSS23371	3771678	3771678	-	NA	Palsson	stationary_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_6992,HT_Palsson_6993
CTSS23372	3771686	3771686	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_6994
CTSS23373	3771699	3771699	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_6995
CTSS23374	3771724	3771724	-	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_6996
CTSS23375	3771811	3771811	-	yibI	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	upstream/sense	TSS	HT_Storz_30678,HT_Storz_30679,HT_Storz_30680,HT_Palsson_6997,HT_Palsson_6998,HT_Palsson_6999,HT_Palsson_7000
CTSS23376	3771823	3771823	+	yibI	Storz	LB_2.0	1	0	0	upstream/antisense	TSS	HT_Storz_30681
CTSS23377	3771891	3771891	-	yibI	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_30682,HT_Storz_30683,HT_Storz_30684
CTSS23378	3771927	3771927	+	NA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	NA	TSS	HT_Storz_30685,HT_Storz_30686,HT_Storz_30687
CTSS23379	3772126	3772126	+	mtlA	Storz	M63_0.4	1	0	0	upstream/sense	TSS	HT_Storz_30688
CTSS23380	3772128	3772128	+	b3599,b3600	Yan	M9	1	0	0	NA	TSS	HT_Yan_3411
CTSS23381	3772129	3772129	+	Wade_p2007	Wade,Palsson	exponential_phase,stationary_phase,glutamine_nitrogen	1	0	0	NA	TSS	Wade_p2007,HT_Palsson_7001,HT_Palsson_7002,HT_Palsson_7003
CTSS23382	3772188	3772188	+	b3599,b3599,b3600	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_3412,HT_Yan_3413,HT_Yan_3414
CTSS23383	3772189	3772189	+	mtlA	Morett,Storz,Palsson	triphosphate_enrichment,454_data,LB_2.0,M63_0.4,LB_0.4,heat_shock	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_5580,HT_Morett_5581,HT_Storz_30689,HT_Storz_30690,HT_Storz_30691,HT_Palsson_7004
CTSS23384	3772211	3772211	-	mtlA	Storz	LB_2.0,M63_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_30692,HT_Storz_30693
CTSS23385	3772282	3772282	-	mtlA	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_30694
CTSS23386	3772307	3772307	+	mtlA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30695,HT_Storz_30696,HT_Storz_30697
CTSS23387	3772500	3772500	+	mtlA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30698,HT_Storz_30699
CTSS23388	3773189	3773189	+	mtlA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30700,HT_Storz_30701
CTSS23389	3773235	3773235	+	mtlA	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30702
CTSS23390	3773765	3773765	+	Wade_p2008,mtlA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p2008,HT_Storz_30703,HT_Storz_30704,HT_Storz_30705
CTSS23391	3774258	3774258	-	mtlA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_30706,HT_Storz_30707,HT_Storz_30708
CTSS23392	3774405	3774405	+	mtlD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5582
CTSS23393	3774416	3774416	+	mtlD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5583
CTSS23394	3774432	3774432	+	mtlD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5584
CTSS23395	3775098	3775098	+	Wade_p2009	Wade	NA	1	0	0	NA	TSS	Wade_p2009
CTSS23396	3775099	3775099	+	Wade_p2010,mtlD	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p2010,HT_Storz_30709,HT_Storz_30710,HT_Storz_30711
CTSS23397	3775803	3775803	+	mtlR	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30712,HT_Storz_30713
CTSS23398	3776203	3776203	-	yibT,mtlR	Storz	LB_0.4	1	0	0	intragenic/sense,downstream/antisense	TSS	HT_Storz_30714,HT_Storz_30715
CTSS23399	3776228	3776228	-	mtlR,yibT	Storz	M63_0.4	1	0	0	downstream/antisense,intragenic/sense	TSS	HT_Storz_30716,HT_Storz_30717
CTSS23400	3776386	3776386	-	NA	Palsson	stationary_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_7005,HT_Palsson_7006
CTSS23401	3776446	3776446	-	yibT,b4554	Storz,Yan,Palsson	LB_2.0,M63_0.4,LB_0.4,M9,exponential_phase	1	0	0	upstream/sense	TSS	HT_Storz_30718,HT_Storz_30719,HT_Storz_30720,HT_Yan_3415,HT_Palsson_7007
CTSS23402	3776635	3776635	+	b3602	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_3416,HT_Yan_3417
CTSS23403	3776636	3776636	+	yibL	Morett,Palsson	triphosphate_enrichment,exponential_phase	1	0	0	UpSense	TSS	HT_Morett_5585,HT_Palsson_7008
CTSS23404	3776637	3776637	-	yibT,yibL,b4554	Storz,Yan,Palsson	LB_2.0,M63_0.4,LB_0.4,M9,exponential_phase	1	0	0	upstream/sense,upstream/antisense	TSS	HT_Storz_30721,HT_Storz_30722,HT_Storz_30723,HT_Storz_30724,HT_Storz_30725,HT_Storz_30726,HT_Yan_3418,HT_Palsson_7009
CTSS23405	3776700	3776700	+	NA	Palsson	stationary_phase,glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_7010,HT_Palsson_7011
CTSS23406	3776707	3776707	+	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_7012
CTSS23407	3777237	3777237	-	NA	Storz	M63_0.4	1	0	0	NA	TSS	HT_Storz_30727
CTSS23408	3777289	3777289	+	lldP,lldPp	Storz,RegulonDB	LB_2.0,Sigma70	1	1	0	upstream/sense	TSS	HT_Storz_30728,ECK120010666
CTSS23409	3777291	3777291	+	b3603,b3604,b3605,b3606	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_3419,HT_Yan_3420
CTSS23410	3777292	3777292	+	lldP	Storz	M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_30729,HT_Storz_30730
CTSS23411	3777471	3777471	+	lldP	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30731,HT_Storz_30732,HT_Storz_30733
CTSS23412	3777585	3777585	+	lldP	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30734,HT_Storz_30735
CTSS23413	3777728	3777728	+	lldP	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30736
CTSS23414	3778896	3778896	-	lldP	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30737
CTSS23415	3778939	3778939	-	lldP	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30738,HT_Storz_30739
CTSS23416	3779903	3779903	+	lldD	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30740
CTSS23417	3779924	3779924	+	lldD	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30741,HT_Storz_30742,HT_Storz_30743
CTSS23418	3780453	3780453	+	lldD	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30744,HT_Storz_30745
CTSS23419	3780476	3780476	-	lldD	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30746,HT_Storz_30747,HT_Storz_30748
CTSS23420	3781199	3781199	+	trmL	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase	1	0	0	upstream/sense	TSS	HT_Storz_30749,HT_Storz_30750,HT_Storz_30751,HT_Palsson_7013,HT_Palsson_7014
CTSS23421	3781216	3781216	-	Wade_p5235,trmL	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p5235,HT_Storz_30752,HT_Storz_30753,HT_Storz_30754
CTSS23422	3781266	3781266	+	trmL	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30755
CTSS23423	3781365	3781365	-	trmL	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30756,HT_Storz_30757,HT_Storz_30758
CTSS23424	3782018	3782018	-	cysE	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30759,HT_Storz_30760,HT_Storz_30761
CTSS23425	3782402	3782402	+	cysE	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30762
CTSS23426	3782520	3782520	-	cysE	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30763
CTSS23427	3782681	3782681	-	b3608,b3607,cysEp	Yan,Palsson,RegulonDB	M9,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	1	0	NA	TSS	HT_Yan_3421,HT_Palsson_7015,HT_Palsson_7016,HT_Palsson_7017,HT_Palsson_7018,ECK120010401
CTSS23428	3782686	3782686	-	Wade_p5236	Wade	NA	1	0	0	NA	TSS	Wade_p5236
CTSS23429	3782687	3782687	-	Wade_p5237	Wade	NA	1	0	0	NA	TSS	Wade_p5237
CTSS23430	3782688	3782688	-	Wade_p5238	Wade	NA	1	0	0	NA	TSS	Wade_p5238
CTSS23431	3782689	3782689	-	Wade_p5239	Wade	NA	1	0	0	NA	TSS	Wade_p5239
CTSS23432	3782691	3782691	-	Wade_p5240	Wade	NA	1	0	0	NA	TSS	Wade_p5240
CTSS23433	3782692	3782692	-	Wade_p5241	Wade	NA	1	0	0	NA	TSS	Wade_p5241
CTSS23434	3782694	3782694	-	Wade_p5242	Wade	NA	1	0	0	NA	TSS	Wade_p5242
CTSS23435	3782712	3782712	-	Wade_p5243,b3608,b3607	Wade,Yan	M9	1	0	0	NA	TSS	Wade_p5243,HT_Yan_3422
CTSS23436	3782713	3782713	-	Wade_p5244	Wade	NA	1	0	0	NA	TSS	Wade_p5244
CTSS23437	3782715	3782715	-	Wade_p5245	Wade	NA	1	0	0	NA	TSS	Wade_p5245
CTSS23438	3783036	3783036	-	gpsA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30764,HT_Storz_30765,HT_Storz_30766
CTSS23439	3783434	3783434	+	gpsA	Storz	LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30767
CTSS23440	3783637	3783637	-	gpsA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5586
CTSS23441	3783640	3783640	-	gpsA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5587
CTSS23442	3783644	3783644	-	gpsA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5588
CTSS23443	3783678	3783678	+	secB,gpsA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense,upstream/antisense	TSS	HT_Storz_30768,HT_Storz_30769,HT_Storz_30770,HT_Storz_30771
CTSS23444	3783894	3783894	-	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_7019
CTSS23445	3783996	3783996	-	NA	Palsson	glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_7020,HT_Palsson_7021
CTSS23446	3784139	3784139	-	secB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5589,HT_Morett_5590
CTSS23447	3784160	3784160	-	secB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5591
CTSS23448	3784201	3784201	-	b3610,b3609,b3608,b3607	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_3423,HT_Yan_3424
CTSS23449	3784202	3784202	-	secB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5592
CTSS23450	3784203	3784203	-	Wade_p5246,secB,grxC,secBp	Wade,Morett,Storz,Palsson,RegulonDB	triphosphate_enrichment,LB_2.0,LB_0.4,heat_shock,Sigma70	1	1	0	UpSense,intragenic/sense,upstream/sense	TSS	Wade_p5246,HT_Morett_5593,HT_Storz_30772,HT_Storz_30773,HT_Storz_30774,HT_Storz_30775,HT_Palsson_7022,ECK125203416
CTSS23451	3784234	3784234	-	secB,grxC,b3610,b3609,b3608,b3607	Morett,Storz,Yan,Palsson	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,M9,Rich,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	UpSense,intragenic/sense,upstream/sense	TSS	HT_Morett_5594,HT_Storz_30776,HT_Storz_30777,HT_Storz_30778,HT_Storz_30779,HT_Storz_30780,HT_Storz_30781,HT_Yan_3425,HT_Yan_3426,HT_Palsson_7023,HT_Palsson_7024,HT_Palsson_7025,HT_Palsson_7026
CTSS23452	3784239	3784239	-	secB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5595
CTSS23453	3784293	3784293	-	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_7027
CTSS23454	3784418	3784418	-	b3610,b3609,b3608,b3607	Yan	M9	1	0	0	NA	TSS	HT_Yan_3427
CTSS23455	3784454	3784454	-	grxC	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5596
CTSS23456	3784506	3784506	-	grxC,b3610,b3609,b3608,b3607	Morett,Yan	triphosphate_enrichment,M9,Rich	1	0	0	UpSense	TSS	HT_Morett_5597,HT_Yan_3428,HT_Yan_3429
CTSS23457	3784513	3784513	-	grxC,b3610,b3609,b3608,b3607	Morett,Yan	triphosphate_enrichment,Rich	1	0	0	UpSense	TSS	HT_Morett_5598,HT_Yan_3430
CTSS23458	3784537	3784537	-	NA	Palsson	exponential_phase	1	0	0	NA	TSS	HT_Palsson_7028
CTSS23459	3784563	3784563	-	secB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5599
CTSS23460	3784800	3784800	+	NA	Palsson	stationary_phase,glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_7029,HT_Palsson_7030
CTSS23461	3784967	3784967	-	Wade_p5247,yibN	Wade,Storz,Palsson	LB_2.0,M63_0.4,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	intragenic/sense	TSS	Wade_p5247,HT_Storz_30782,HT_Storz_30783,HT_Palsson_7031,HT_Palsson_7032,HT_Palsson_7033
CTSS23462	3784980	3784980	+	yibN,gpmM	Storz	LB_2.0	1	0	0	intragenic/antisense,upstream/sense	TSS	HT_Storz_30784,HT_Storz_30785
CTSS23463	3785014	3785014	+	gpmM,yibN	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense,intragenic/antisense	TSS	HT_Storz_30786,HT_Storz_30787,HT_Storz_30788,HT_Storz_30789,HT_Storz_30790,HT_Storz_30791
CTSS23464	3785044	3785044	-	yibN	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5600
CTSS23465	3785047	3785047	-	yibN	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5601
CTSS23466	3785054	3785054	-	yibN,b3611,b3610,b3609,b3608,b3607	Storz,Yan,Palsson	LB_2.0,M63_0.4,LB_0.4,M9,Rich,exponential_phase,glutamine_nitrogen	1	0	0	upstream/sense	TSS	HT_Storz_30792,HT_Storz_30793,HT_Storz_30794,HT_Yan_3431,HT_Yan_3432,HT_Palsson_7034,HT_Palsson_7035
CTSS23467	3785055	3785055	-	yibN	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5602
CTSS23468	3785056	3785056	-	Wade_p5248	Wade	NA	1	0	0	NA	TSS	Wade_p5248
CTSS23469	3785185	3785185	+	b3612,b3613,b3614	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_3433,HT_Yan_3434
CTSS23470	3785186	3785186	+	gpmM	Morett,Storz	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_5603,HT_Storz_30795,HT_Storz_30796,HT_Storz_30797
CTSS23471	3785187	3785187	+	gpmMp2	RegulonDB	Sigma38	0	1	0	NA	TSS	ECK125138138
CTSS23472	3785195	3785195	-	yibNp	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK125203417
CTSS23473	3785206	3785206	+	gpmM	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5604
CTSS23474	3785224	3785224	+	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_7036
CTSS23475	3785226	3785226	+	gpmM	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5605
CTSS23476	3785227	3785227	+	b3612,b3613,b3612,b3613,b3614	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_3435,HT_Yan_3436,HT_Yan_3437,HT_Yan_3438
CTSS23477	3785231	3785231	+	gpmM	Morett	RACE_data	1	0	0	NA	TSS	HT_Morett_5606
CTSS23478	3785232	3785232	+	gpmM	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5607
CTSS23479	3785235	3785235	+	gpmMp	RegulonDB	NA	0	1	0	NA	TSS	ECK120034335
CTSS23480	3785237	3785237	+	gpmM	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5608
CTSS23481	3785244	3785244	+	gpmM	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5609
CTSS23482	3785340	3785340	+	gpmM	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5610
CTSS23483	3785415	3785415	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_7037
CTSS23484	3785763	3785763	+	gpmM	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5611
CTSS23485	3786133	3786133	+	gpmM	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5612
CTSS23486	3786583	3786583	+	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_7038
CTSS23487	3786671	3786671	+	gpmM	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5613
CTSS23488	3786724	3786724	+	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_7039
CTSS23489	3786772	3786772	+	NA	Palsson	stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_7040,HT_Palsson_7041,HT_Palsson_7042
CTSS23490	3786793	3786793	+	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_7043
