ctg_id	start	stop	strand	reported_bnumbers	valid_bnumbers	type
CCTG3722	4034389	4037001	+	b3849,b3850,b3851	b3850	CTG
CCTG3723	4035238	4037534	+	b3851,b3852,b3853,b3851,b3852,b3853,b3854	b3851,b3852,b3853	CTG
CCTG3724	4035239	4040636	+	b3851,b3852,b3853,b3854,b3855	b3851,b3852,b3853,b3854,b3855	CTG
CCTG3725	4035358	4037147	+	b3851,b3852	b3851	CTG
CCTG3726	4035358	4037295	+	b3851,b3852,b3853	b3851,b3852	CTG
CCTG3727	4036775	4040287	+	b3851,b3852,b3853,b3854	b3852,b3853	CTG
CCTG3728	4037424	4040444	+	b3854	b3854	CTG
CCTG3729	4037519	4040636	+	b3854,b3855	b3854,b3855	CTG
CCTG3730	4040906	4042121	-	b3857,b3856	b3856,b3857	CTG
CCTG3731	4042047	4044033	+	b3858,b3859,b3860	b3858,b3859	CTG
CCTG3732	4042047	4044090	+	b3858,b3859,b3860	b3858,b3859,b3860	CTG
CCTG3733	4042049	4042338	+	b3858	b3858	CTG
CCTG3734	4042390	4044091	+	b3859,b3860	b3859,b3860	CTG
CCTG3735	4043377	4044044	+	b3860	b3860	CTG
CCTG3736	4044199	4045629	+	b3861	b3861	CTG
CCTG3737	4045519	4046652	-	b3862	b3862	CTG
CCTG3738	4046938	4050006	+	b3863,b3864,b3863	b3863	CTG
CCTG3739	4046938	4050289	+	b3863,b3864	b3863,b3864	CTG
CCTG3740	4048084	4050793	-	b3865	b3865	CTG
CCTG3741	4049899	4050016	+	b3864	b3864	CTG
CCTG3742	4051035	4051336	+	b4457	b4457	CTG
CCTG3743	4051307	4053879	+	b3866,b3867	b3866,b3867	CTG
CCTG3744	4051308	4051856	+	b3866	b3866	CTG
CCTG3745	4051942	4053724	+	b3867	b3867	CTG
CCTG3746	4053236	4053777	-	b4686	b4686	CTG
CCTG3747	4053643	4058106	-	b3870,b3869,b3868,b4686	b4686,b3868,b3869,b3870	CTG
CCTG3748	4053658	4058222	-	b3870,b3869,b3868,b4686,b3870,b3869,b3868	b3868,b3869,b3870	CTG
CCTG3749	4053728	4056371	-	b3869,b3868,b4686,b3869,b3868	b3868,b3869	CTG
CCTG3750	4054007	4054201	-	ECK125122003	ECK125122003	CTG
CCTG3751	4054038	4058220	-	b3870,b3869,b3868	b3869,b3870	CTG
CCTG3752	4055990	4058222	-	b3870	b3870	CTG
CCTG3753	4056194	4056265	+	ECK125272714	ECK125272714	CTG
CCTG3754	4058172	4060280	+	b3871	b3871	CTG
CCTG3755	4060418	4063606	+	b3872,b3873,b3874	b3872,b3873,b3874	CTG
CCTG3756	4060447	4062145	+	b3872,b3873	b3872,b3873	CTG
CCTG3757	4062247	4063512	+	b3874	b3874	CTG
CCTG3758	4063603	4064295	-	b3875	b3875	CTG
CCTG3759	4064363	4067194	-	b3877,b3876	b3876,b3877	CTG
CCTG3760	4067240	4069276	-	b3878	b3878	CTG
CCTG3761	4069475	4070401	-	b3879	b3879	CTG
CCTG3762	4070515	4073663	-	b3882,b3881,b3880	b3880,b3881,b3882	CTG
CCTG3763	4073712	4075454	+	b3883,b3884	b3883,b3884	CTG
CCTG3764	4074641	4075685	+	b3884,b3884,b3885	b3884	CTG
CCTG3765	4075529	4078799	+	b3885,b3886,b3887,b3888	b3885,b3886,b3887,b3888	CTG
CCTG3766	4076966	4078657	+	b3886,b3887,b3888	b3887,b3888	CTG
CCTG3767	4078277	4081569	-	b3892,b3891	b3891	CTG
CCTG3768	4079291	4079509	+	b3889	b3889	CTG
CCTG3769	4079751	4080025	+	b3890	b3890	CTG
CCTG3770	4080299	4085822	-	b3894,b3893,b3892,b3891	b3891,b3892,b3893,b3894	CTG
CCTG3771	4081350	4085963	-	b3894,b3893,b3892	b3893,b3894	CTG
CCTG3772	4081484	4085289	-	b3894,b3893,b3892	b3893	CTG
CCTG3773	4085937	4087953	+	b3895,b3895,b3896	b3895	CTG
CCTG3774	4087002	4088057	+	b3896	b3896	CTG
CCTG3775	4088107	4092823	-	b3900,b3899,b3898,b3897	b3897,b3898,b3899,b3900	CTG
CCTG3776	4093124	4093438	-	b3901	b3901	CTG
CCTG3777	4093448	4094385	-	b3902	b3902	CTG
CCTG3778	4093448	4097472	-	b3904,b3903,b3902	b3902,b3903,b3904	CTG
CCTG3779	4097711	4099494	+	b3905,b3906	b3905,b3906	CTG
CCTG3780	4099491	4100566	-	b3907	b3907	CTG
CCTG3781	4100758	4102010	+	b3908,b3908,b3909	b3908	CTG
CCTG3782	4100758	4102728	+	b3908,b3909	b3908,b3909	CTG
CCTG3783	4101690	4102673	+	b3909	b3909	CTG
CCTG3784	4102493	4105960	-	b3912,b3911	b3911,b3912	CTG
CCTG3785	4102797	4103856	+	b3910	b3910	CTG
CCTG3786	4105785	4106379	+	b4484,b4716	b4484	CTG
CCTG3787	4106330	4106387	+	b4716	b4716	CTG
CCTG3788	4106448	4107534	+	b3915	b3915	CTG
CCTG3789	4106448	4108721	+	b3915,b3916	b3915,b3916	CTG
CCTG3790	4107420	4108732	+	b3916	b3916	CTG
CCTG3791	4108804	4110238	+	b3917,b3917,b3918	b3917	CTG
CCTG3792	4109905	4111160	+	b3918	b3918	CTG
CCTG3793	4110549	4111645	-	b3919,b3920,b3919	b3919	CTG
CCTG3794	4111034	4112237	-	b3920,b3919,b3920	b3920	CTG
CCTG3795	4112315	4112755	+	b3921	b3921	CTG
CCTG3796	4112869	4114069	+	b3922,b3923	b3922,b3923	CTG
CCTG3797	4113190	4114499	-	b3924	b3924	CTG
CCTG3798	4113356	4115603	-	b3925,b3924	b3924,b3925	CTG
CCTG3799	4114156	4118161	-	b3927,b3926,b3925,b3924,b3927,b3926,b3925	b3925,b3926,b3927	CTG
CCTG3800	4114522	4115603	-	b3925	b3925	CTG
CCTG3801	4115080	4118256	-	b3927,b3926,b3925,b3927,b3926	b3926,b3927	CTG
CCTG3802	4115640	4117746	-	b3927,b3926	b3926	CTG
CCTG3803	4118426	4119458	+	b3928	b3928	CTG
CCTG3804	4118543	4119358	-	b3929	b3929	CTG
CCTG3805	4118781	4122348	-	b3932,b3931,b3930,b3929	b3929,b3930,b3931,b3932	CTG
CCTG3806	4118813	4120407	-	b3930,b3929	b3929,b3930	CTG
CCTG3807	4118943	4120407	-	b3930,b3929	b3930	CTG
CCTG3808	4120017	4122354	-	b3932,b3931,b3930,b3932,b3931	b3931,b3932	CTG
CCTG3809	4120097	4123368	-	b3933,b3932,b3931,b3930	b3931,b3932,b3933	CTG
CCTG3810	4120197	4121960	-	b3932,b3931,b3930	b3931	CTG
CCTG3811	4121386	4123368	-	b3933,b3932,b3931	b3932,b3933	CTG
CCTG3812	4122032	4124510	-	b3934,b3933,b3932,b3934,b3933	b3933,b3934	CTG
CCTG3813	4123431	4124509	-	b3934	b3934	CTG
CCTG3814	4123761	4126833	-	b3935,b3934,b3935	b3935	CTG
CCTG3815	4126179	4128529	-	b3938,b3937,b3935,b3938,b3937	b3937,b3938	CTG
CCTG3816	4126908	4127267	+	b3936	b3936	CTG
CCTG3817	4127286	4127894	-	b3937	b3937	CTG
CCTG3818	4128078	4128558	-	b3938	b3938	CTG
CCTG3819	4128634	4132468	+	b3939,b3940	b3939,b3940	CTG
CCTG3820	4129153	4132921	+	b3939,b3940,b3939,b3940,b3941	b3940	CTG
CCTG3821	4132546	4134142	+	b3941,b3941,b3942	b3941	CTG
CCTG3822	4133788	4136222	+	b3942,b3942,b3943	b3942	CTG
CCTG3823	4133788	4137200	+	b3942,b3943	b3942,b3943	CTG
CCTG3824	4136082	4137335	+	b3943	b3943	CTG
CCTG3825	4137040	4137657	-	b3944	b3944	CTG
CCTG3826	4137932	4142221	-	b3947,b3946,b3945	b3945,b3946,b3947	CTG
CCTG3827	4142530	4143944	+	b3949,b3950	b3949,b3950	CTG
CCTG3828	4143995	4147136	+	b3951,b3952	b3951,b3952	CTG
CCTG3829	4147138	4147479	+	b3953	b3953	CTG
CCTG3830	4147466	4148317	-	b3954	b3954	CTG
CCTG3831	4148261	4150356	-	b3955,b3954,b3955	b3955	CTG
CCTG3832	4149320	4153190	-	b3956,b3955,b3956	b3956	CTG
CCTG3833	4151573	4155078	-	b3957,b3956,b3957	b3957	CTG
CCTG3834	4154882	4158940	+	b3958,b3959,b3960,b3958,b3959,b3960,b3961	b3958,b3959,b3960	CTG
CCTG3835	4156414	4158272	+	b3959,b3960,b3960	b3960	CTG
CCTG3836	4158285	4158394	-	b4458	b4458	CTG
CCTG3837	4158457	4159407	+	b3961	b3961	CTG
CCTG3838	4158848	4160822	-	b3962	b3962	CTG
CCTG3839	4161067	4162130	+	b3963,b3964	b3963,b3964	CTG
CCTG3840	4161078	4162609	+	b3963,b3964	b3964	CTG
CCTG3841	4161814	4163295	-	b3965	b3965	CTG
CCTG3842	4163398	4165578	+	b3966,b3967	b3966	CTG
CCTG3843	4163399	4166285	+	b3966,b3967	b3966,b3967	CTG
CCTG3844	4165400	4168103	+	b3966,b3967,b3966,b3967,b3968	b3967	CTG
CCTG3845	4165400	4168541	+	b3966,b3967,b3968,b3969	b3967,b3968,b3969	CTG
CCTG3846	4166366	4169577	+	b3968,b3969,b3968,b3969,b3970	b3968,b3969	CTG
CCTG3847	4166367	4171962	+	b3968,b3969,b3970,b3971	b3968,b3969,b3970,b3971	CTG
CCTG3848	4166486	4168326	+	b3968	b3968	CTG
CCTG3849	4167905	4168524	+	b3968,b3969	b3969	CTG
CCTG3850	4168517	4171962	+	b3970,b3971	b3970,b3971	CTG
CCTG3851	4168553	4171679	+	b3970,b3971	b3970	CTG
CCTG3852	4172033	4175288	+	b3972,b3973	b3972,b3973	CTG
CCTG3853	4173897	4175107	-	b3974	b3974	CTG
CCTG3854	4175380	4177187	+	b3976,b3977,b3978,b3979,b3980	b3976,b3977,b3978,b3979,b3980	CTG
CCTG3855	4175380	4178363	+	b3976,b3977,b3978,b3979,b3980,b3981,b3982	b3976,b3977,b3978,b3979,b3980,b3981,b3982	CTG
CCTG3856	4175380	4179028	+	b3976,b3977,b3978,b3979,b3980,b3981,b3982,b3983,b3984	b3976,b3977,b3978,b3979,b3980,b3981,b3982,b3983	CTG
CCTG3857	4175509	4177187	+	b3977,b3978,b3979,b3980	b3978,b3979,b3980	CTG
CCTG3858	4175509	4178362	+	b3977,b3978,b3979,b3980,b3981,b3982	b3978,b3979,b3980,b3981,b3982	CTG
CCTG3859	4175760	4178160	+	b3979,b3980,b3981,b3982	b3980,b3981	CTG
CCTG3860	4175790	4177187	+	b3979,b3980	b3980	CTG
CCTG3861	4177177	4178363	+	b3981,b3982	b3981,b3982	CTG
CCTG3862	4177242	4180439	+	b3981,b3982,b3983,b3984,b3981,b3982,b3983,b3984,b3985	b3981,b3982,b3983,b3984	CTG
CCTG3863	4178353	4182892	+	b3983,b3984,b3985,b3986,b3987,b3983,b3984,b3985,b3986	b3983,b3984,b3985,b3986	CTG
CCTG3864	4178354	4189613	+	b3983,b3984,b3985,b3986,b3987,b3988	b3983,b3984,b3985,b3986,b3987,b3988	CTG
CCTG3865	4178449	4182583	+	b3983,b3984,b3985,b3986,b3987,b3983,b3984,b3985,b3986,b3984,b3985,b3986	b3984,b3985,b3986	CTG
CCTG3866	4178908	4184143	+	b3984,b3985,b3986,b3985,b3986,b3985,b3986,b3987	b3985,b3986	CTG
CCTG3867	4179623	4189613	+	b3985,b3986,b3987,b3988	b3985,b3986,b3987,b3988	CTG
CCTG3868	4180114	4181535	+	b3985,b3986,b3985,b3986,b3987,b3986	b3986	CTG
CCTG3869	4181000	4185519	+	b3987,b3987,b3988	b3987	CTG
CCTG3870	4181063	4189613	+	b3987,b3988	b3987,b3988	CTG
CCTG3871	4189753	4190349	+	b3989	b3989	CTG
CCTG3872	4190327	4190487	-	b4691	b4691	CTG
CCTG3873	4190584	4196300	-	b3994,b3993,b3992,b4407,b3991,b3990	b3990,b3991,b4407,b3992,b3993,b3994	CTG
CCTG3874	4192026	4196300	-	b3994,b3993,b3992,b4407,b3991	b4407,b3992,b3993,b3994	CTG
CCTG3875	4192540	4196862	-	b3995,b3994,b3993,b3992,b4407,b3991	b4407,b3992,b3993,b3994,b3995	CTG
CCTG3876	4193069	4196718	-	b3995,b3994,b3993,b3992	b3993,b3994	CTG
CCTG3877	4196332	4196954	-	b3995	b3995	CTG
CCTG3878	4196685	4200642	+	b3996,b3997,b3998,b3999,b4000,b4001	b3996,b3997,b3998,b3999,b4000	CTG
CCTG3879	4196903	4199461	+	b3996,b3997,b3998	b3996,b3997,b3998	CTG
CCTG3880	4197692	4201129	+	b3997,b3998,b3999,b4000,b4001	b3997,b3998,b3999,b4000	CTG
CCTG3881	4197692	4201303	+	b3997,b3998,b3999,b4000,b4001	b3997,b3998,b3999,b4000,b4001	CTG
CCTG3882	4198656	4200660	+	b3997,b3998,b3999,b4000,b4001	b3998,b3999,b4000	CTG
CCTG3883	4199479	4201006	+	b3999,b4000,b4001	b3999,b4000	CTG
CCTG3884	4199504	4200094	+	b3999	b3999	CTG
CCTG3885	4200175	4200605	+	b4000,b4001,b4000	b4000	CTG
CCTG3886	4200175	4201376	+	b4000,b4001	b4000,b4001	CTG
CCTG3887	4200566	4201261	+	b4001	b4001	CTG
CCTG3888	4201263	4201712	-	b4002	b4002	CTG
CCTG3889	4201905	4204645	+	b4003,b4004	b4003,b4004	CTG
CCTG3890	4204642	4207627	-	b4006,b4005	b4005,b4006	CTG
CCTG3891	4207779	4209825	+	b4007,b4007,b4008	b4007	CTG
CCTG3892	4207862	4210206	+	b4007,b4008,b4009	b4007,b4008	CTG
CCTG3893	4207863	4213209	+	b4007,b4008,b4009,b4010	b4007,b4008,b4009,b4010	CTG
CCTG3894	4209893	4212983	+	b4009	b4009	CTG
CCTG3895	4210043	4213209	+	b4009,b4010	b4009,b4010	CTG
CCTG3896	4213234	4213617	+	b4011	b4011	CTG
CCTG3897	4213680	4214123	-	b4012	b4012	CTG
CCTG3898	4214159	4215276	+	b4013	b4013	CTG
CCTG3899	4215402	4220332	+	b4014,b4015,b4016	b4014,b4015,b4016	CTG
CCTG3900	4215403	4219871	+	b4014,b4015,b4014,b4015,b4016	b4014,b4015	CTG
CCTG3901	4218596	4220332	+	b4016	b4016	CTG
CCTG3902	4220301	4222487	-	b4017	b4017	CTG
CCTG3903	4222571	4223740	-	b4018	b4018	CTG
CCTG3904	4223505	4227986	+	b4019,b4019,b4020	b4019	CTG
CCTG3905	4227602	4229362	+	b4020	b4020	CTG
CCTG3906	4229453	4230142	-	b4021	b4021	CTG
CCTG3907	4230026	4233537	-	b4024,b4023,b4021,b4024,b4023	b4023,b4024	CTG
CCTG3908	4230335	4231537	+	b4022	b4022	CTG
CCTG3909	4230812	4231337	-	ECK125121993	ECK125121993	CTG
CCTG3910	4231359	4231631	-	b4023	b4023	CTG
CCTG3911	4231884	4233616	-	b4024	b4024	CTG
CCTG3912	4233721	4235962	+	b4025,b4025,b4026	b4025	CTG
CCTG3913	4235858	4236209	+	b4026	b4026	CTG
CCTG3914	4235858	4239730	+	b4026,b4027,b4028,b4029	b4026,b4027,b4028,b4029	CTG
CCTG3915	4236262	4239730	+	b4027,b4028,b4029	b4027,b4028,b4029	CTG
CCTG3916	4239777	4240055	-	b4620	b4620	CTG
CCTG3917	4240299	4241283	+	b4030	b4030	CTG
CCTG3918	4240734	4242291	-	b4031	b4031	CTG
CCTG3919	4242539	4246464	-	b4034,b4033,b4032	b4032,b4033,b4034	CTG
CCTG3920	4243157	4246464	-	b4034,b4033,b4032	b4033,b4034	CTG
CCTG3921	4246735	4248856	+	b4035,b4036	b4035	CTG
CCTG3922	4246736	4250474	+	b4035,b4036,b4037	b4035,b4036,b4037	CTG
CCTG3923	4250703	4252283	+	b4038	b4038	CTG
CCTG3924	4252443	4254040	+	b4039,b4040	b4039,b4040	CTG
CCTG3925	4253754	4256635	-	b4041	b4041	CTG
CCTG3926	4256456	4257770	+	b4042,b4043,b4044	b4042,b4043	CTG
CCTG3927	4256457	4257005	+	b4042	b4042	CTG
CCTG3928	4257086	4257766	+	b4043,b4044	b4043	CTG
CCTG3929	4257086	4259213	+	b4043,b4044	b4043,b4044	CTG
CCTG3930	4257086	4259649	+	b4043,b4044,b4045	b4043,b4044,b4045	CTG
CCTG3931	4258866	4260031	-	b4046	b4046	CTG
CCTG3932	4259237	4259446	+	b4045	b4045	CTG
CCTG3933	4260321	4261306	+	b4047,b4048	b4047,b4048	CTG
CCTG3934	4261593	4262894	+	b4049,b4050,b4049	b4049	CTG
CCTG3935	4261593	4264990	+	b4049,b4050,b4052	b4049,b4050	CTG
CCTG3936	4262816	4263082	+	b4050	b4050	CTG
CCTG3937	4263139	4263250	+	b4758	b4758	CTG
CCTG3938	4263248	4264304	-	b4051	b4051	CTG
CCTG3939	4264283	4265729	+	b4052	b4052	CTG
CCTG3940	4264285	4267483	+	b4052,b4053,b4054	b4052,b4053	CTG
CCTG3941	4265588	4267530	+	b4052,b4053,b4052,b4053,b4054,b4053	b4053	CTG
CCTG3942	4267081	4268718	+	b4054	b4054	CTG
CCTG3943	4268809	4269012	-	b4621	b4621	CTG
CCTG3944	4269354	4271398	+	b4055,b4056,b4057	b4055,b4056,b4057	CTG
CCTG3945	4269414	4270127	+	b4055	b4055	CTG
CCTG3946	4270213	4271584	+	b4056,b4057	b4056,b4057	CTG
CCTG3947	4270691	4273936	-	b4058	b4058	CTG
CCTG3948	4274011	4275217	+	b4059	b4059	CTG
CCTG3949	4274721	4275172	-	b4060	b4060	CTG
CCTG3950	4275418	4277057	+	b4061	b4061	CTG
CCTG3951	4277060	4277423	-	b4062	b4062	CTG
CCTG3952	4277447	4277957	+	b4063	b4063	CTG
CCTG3953	4277927	4278066	-	b4459	b4459	CTG
CCTG3954	4278307	4279877	+	b4064	b4064	CTG
CCTG3955	4278317	4281715	+	b4064,b4065	b4064,b4065	CTG
CCTG3956	4279915	4281953	+	b4065	b4065	CTG
CCTG3957	4281783	4283075	-	b4066	b4066	CTG
CCTG3958	4283216	4287595	-	b4069,b4068,b4067	b4067,b4068,b4069	CTG
CCTG3959	4283253	4284935	-	b4067	b4067	CTG
CCTG3960	4285301	4287389	-	b4069	b4069	CTG
CCTG3961	4287671	4291535	+	b4070,b4071,b4072,b4073,b4074	b4070,b4071,b4072,b4073	CTG
CCTG3962	4287671	4294139	+	b4070,b4071,b4072,b4073,b4074,b4075,b4076	b4070,b4071,b4072,b4073,b4074,b4075,b4076	CTG
CCTG3963	4294372	4296543	+	b4077	b4077	CTG
CCTG3964	4295732	4297149	-	b4078	b4078	CTG
CCTG3965	4297178	4299407	-	b4079	b4079	CTG
CCTG3966	4299564	4304109	-	b4082,b4081,b4080	b4080,b4081,b4082	CTG
CCTG3967	4304128	4304403	-	b4622	b4622	CTG
CCTG3968	4304612	4306597	-	b4083	b4083	CTG
CCTG3969	4306870	4307799	-	b4084	b4084	CTG
CCTG3970	4307783	4312042	-	b4088,b4087,b4086,b4085	b4085,b4086,b4087,b4088	CTG
CCTG3971	4307783	4313137	-	b4089,b4088,b4087,b4086,b4085	b4085,b4086,b4087,b4088,b4089	CTG
CCTG3972	4309018	4313016	-	b4089,b4088,b4087,b4086	b4087,b4088,b4089	CTG
CCTG3973	4310087	4313016	-	b4089,b4088,b4087	b4088,b4089	CTG
CCTG3974	4312063	4313016	-	b4089	b4089	CTG
CCTG3975	4313257	4313827	+	b4090	b4090	CTG
CCTG3976	4313257	4314751	+	b4090,b4487	b4090,b4487	CTG
CCTG3977	4313868	4314197	+	b4487	b4487	CTG
CCTG3978	4314344	4317895	-	b4096,b4095,b4094,b4093,b4092	b4092,b4093,b4094,b4095,b4096	CTG
CCTG3979	4314344	4325206	-	b4106,b4105,b4583,b4102,b4101,b4100,b4099,b4098,b4097,b4096,b4095,b4094,b4093,b4092	b4092,b4093,b4094,b4095,b4096,b4097,b4098,b4099,b4100,b4101,b4102,b4583,b4105,b4106	CTG
CCTG3980	4325298	4325741	-	b4107	b4107	CTG
CCTG3981	4325805	4325881	-	ECK125256963	ECK125256963	CTG
CCTG3982	4325905	4325981	-	ECK125256972	ECK125256972	CTG
CCTG3983	4325937	4326794	-	b4108	b4108	CTG
CCTG3984	4326005	4326081	-	ECK125256968	ECK125256968	CTG
CCTG3985	4326105	4326181	-	ECK125256964	ECK125256964	CTG
CCTG3986	4326205	4326281	-	ECK125256959	ECK125256959	CTG
CCTG3987	4326305	4326381	-	ECK125256969	ECK125256969	CTG
CCTG3988	4326932	4330395	+	b4109,b4110	b4109,b4110	CTG
CCTG3989	4330319	4332291	+	b4111,b4703	b4111,b4703	CTG
CCTG3990	4330320	4332004	+	b4111	b4111	CTG
CCTG3991	4331938	4335614	-	b4114,b4113,b4112	b4112,b4113,b4114	CTG
CCTG3992	4332181	4333950	-	b4113,b4112	b4112,b4113	CTG
CCTG3993	4332347	4333968	-	b4114,b4113,b4112	b4113	CTG
CCTG3994	4333947	4335590	-	b4114	b4114	CTG
CCTG3995	4335694	4337202	-	b4115	b4115	CTG
CCTG3996	4337168	4338042	-	b4116	b4116	CTG
CCTG3997	4338210	4340556	-	b4117	b4117	CTG
CCTG3998	4340667	4341650	-	b4118	b4118	CTG
CCTG3999	4341886	4345258	+	b4119,b4120	b4119,b4120	CTG
CCTG4000	4344929	4345558	-	b4121	b4121	CTG
CCTG4001	4345631	4347348	-	b4122	b4122	CTG
CCTG4002	4345631	4349091	-	b4123,b4122	b4122,b4123	CTG
CCTG4003	4349156	4350565	-	b4125,b4124,b4124	b4124	CTG
CCTG4004	4349214	4351686	-	b4125,b4124	b4124,b4125	CTG
CCTG4005	4351843	4352357	+	b4126,b4127	b4126,b4127	CTG
CCTG4006	4352473	4354805	-	b4129	b4129	CTG
CCTG4007	4352549	4353081	+	b4128,b4559	b4128,b4559	CTG
CCTG4008	4354954	4356411	-	b4130	b4130	CTG
CCTG4009	4356470	4358617	-	b4131	b4131	CTG
CCTG4010	4356470	4360106	-	b4132,b4131	b4131,b4132	CTG
CCTG4011	4360396	4361963	-	b4133	b4133	CTG
CCTG4012	4362140	4365391	-	b4137,b4136,b4135,b4134,b4654,b4137,b4136,b4135,b4134	b4134,b4135,b4136,b4137	CTG
CCTG4013	4362509	4362627	-	b4134	b4134	CTG
CCTG4014	4362733	4363330	-	b4135	b4135	CTG
CCTG4015	4362733	4365042	-	b4136,b4135	b4135,b4136	CTG
CCTG4016	4363291	4366951	-	b4139,b4138,b4137,b4136,b4135	b4136,b4137,b4138	CTG
CCTG4017	4363821	4366951	-	b4139,b4138,b4137,b4136	b4137,b4138	CTG
CCTG4018	4364544	4368431	-	b4139,b4138,b4137,b4136	b4137,b4138,b4139	CTG
CCTG4019	4365018	4365392	-	b4137	b4137	CTG
CCTG4020	4365303	4368432	-	b4139,b4138,b4137,b4139,b4138	b4138,b4139	CTG
CCTG4021	4365472	4366951	-	b4138	b4138	CTG
CCTG4022	4366712	4368451	-	b4139,b4138,b4139	b4139	CTG
CCTG4023	4368603	4369140	+	b4140	b4140	CTG
CCTG4024	4369099	4370454	-	b4141	b4141	CTG
CCTG4025	4370615	4372731	+	b4142,b4143	b4142,b4143	CTG
CCTG4026	4370615	4373613	+	b4142,b4143,b4144	b4142,b4143,b4144	CTG
CCTG4027	4370783	4372671	+	b4143	b4143	CTG
CCTG4028	4372761	4374493	+	b4144	b4144	CTG
CCTG4029	4373365	4374234	-	b4145	b4145	CTG
CCTG4030	4374504	4375700	-	b4146	b4146	CTG
CCTG4031	4375567	4376301	+	b4147	b4147	CTG
CCTG4032	4375655	4376839	+	b4147,b4410,b4411	b4147,b4410,b4411	CTG
CCTG4033	4376317	4376699	+	b4410,b4411	b4410,b4411	CTG
CCTG4034	4376509	4376731	+	b4411	b4411	CTG
CCTG4035	4376794	4378982	+	b4148	b4148	CTG
CCTG4036	4377189	4377745	-	b4149	b4149	CTG
CCTG4037	4377681	4379003	-	b4150,b4149,b4150	b4150	CTG
CCTG4038	4378708	4382414	-	b4154,b4153,b4152,b4151,b4150,b4154,b4153,b4152,b4151	b4151,b4152,b4153,b4154	CTG
CCTG4039	4379520	4382414	-	b4154,b4153,b4152	b4153,b4154	CTG
CCTG4040	4382618	4383620	+	b4155	b4155	CTG
CCTG4041	4382618	4385603	+	b4155,b4156,b4157	b4155,b4156	CTG
CCTG4042	4382618	4385839	+	b4155,b4156,b4157,b4158	b4155,b4156,b4157	CTG
CCTG4043	4383741	4386143	+	b4156,b4157,b4158	b4156,b4157,b4158	CTG
CCTG4044	4383839	4385341	+	b4156	b4156	CTG
CCTG4045	4385393	4386018	+	b4157,b4158	b4157,b4158	CTG
CCTG4046	4386047	4390638	-	b4160,b4159	b4159,b4160	CTG
CCTG4047	4386442	4390424	-	b4160,b4159	b4160	CTG
CCTG4048	4387360	4391589	-	b4161,b4160,b4159	b4160,b4161	CTG
CCTG4049	4390457	4391509	-	b4161	b4161	CTG
CCTG4050	4391560	4392715	+	b4162,b4163,b4164,b4165	b4162,b4163,b4164,b4165	CTG
CCTG4051	4391604	4392149	+	b4162	b4162	CTG
CCTG4052	4392219	4392725	+	b4163,b4164,b4165	b4163,b4164,b4165	CTG
CCTG4053	4392690	4394092	-	b4166	b4166	CTG
CCTG4054	4392736	4392945	+	b4670	b4670	CTG
CCTG4055	4393675	4397534	+	b4167,b4168,b4169,b4170	b4167,b4168,b4169	CTG
CCTG4056	4393677	4404304	+	b4167,b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175	b4167,b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175	CTG
CCTG4057	4395177	4399063	+	b4167,b4168,b4169,b4170	b4168,b4169	CTG
CCTG4058	4395177	4399392	+	b4167,b4168,b4169,b4170,b4171	b4168,b4169,b4170	CTG
CCTG4059	4395585	4404304	+	b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175	b4168,b4169,b4170,b4171,b4172,b4173,b4174,b4175	CTG
CCTG4060	4397046	4404304	+	b4170,b4171,b4172,b4173,b4174,b4175	b4170,b4171,b4172,b4173,b4174,b4175	CTG
CCTG4061	4397099	4401655	+	b4169,b4170,b4171,b4172,b4173	b4170,b4171,b4172	CTG
CCTG4062	4398982	4404304	+	b4171,b4172,b4173,b4174,b4175	b4171,b4172,b4173,b4174,b4175	CTG
CCTG4063	4399051	4403243	+	b4170,b4171,b4172,b4173,b4174	b4171,b4172,b4173	CTG
CCTG4064	4399397	4403270	+	b4171,b4172,b4173,b4174	b4172,b4173	CTG
CCTG4065	4399584	4404286	+	b4171,b4172,b4173,b4174,b4175,b4172,b4173,b4174,b4175	b4172,b4173,b4174	CTG
CCTG4066	4399800	4400649	+	b4171,b4172	b4172	CTG
CCTG4067	4399800	4404367	+	b4171,b4172,b4173,b4174,b4175,b4172,b4173,b4174,b4175	b4172,b4173,b4174,b4175	CTG
CCTG4068	4404386	4404583	+	b4176	b4176	CTG
CCTG4069	4404659	4406078	+	b4177	b4177	CTG
CCTG4070	4404659	4409021	+	b4177,b4178,b4179	b4177,b4178	CTG
CCTG4071	4406044	4410534	+	b4178,b4179,b4180,b4181	b4178,b4179,b4180,b4181	CTG
CCTG4072	4406123	4409961	+	b4178,b4179,b4180,b4178,b4179	b4178,b4179	CTG
CCTG4073	4406123	4410044	+	b4178,b4179,b4180	b4178,b4179,b4180	CTG
CCTG4074	4410133	4411251	+	b4181,b4182	b4181,b4182	CTG
CCTG4075	4411302	4414191	+	b4183,b4184,b4185,b4186	b4183,b4184,b4185,b4186	CTG
CCTG4076	4414247	4416306	+	b4187	b4187	CTG
CCTG4077	4416017	4416292	-	b4188	b4188	CTG
CCTG4078	4416441	4416869	-	b4189	b4189	CTG
CCTG4079	4416936	4417935	+	b4190	b4190	CTG
CCTG4080	4417255	4418482	-	b4191	b4191	CTG
