tfbs_id	start	stop	TF_name	TF_bnumber	effect	evidence	confidence	type	alt_id	Zika_gene_id
CTFBS2159	3950195	3950207	IHF	b0912	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120013985	110
CTFBS2160	3950195	3950207	IHF	b0912	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120013985	110
CTFBS2161	3950195	3950207	IHF	b1712	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120013985	109
CTFBS2162	3950195	3950207	IHF	b1712	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120013985	109
CTFBS2163	3950421	3950433	IHF	b0912	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013982	110
CTFBS2164	3950421	3950433	IHF	b0912	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013982	110
CTFBS2165	3950421	3950433	IHF	b1712	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013982	109
CTFBS2166	3950421	3950433	IHF	b1712	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013982	109
CTFBS2167	3950451	3950462	Lrp	b0889	-	[SM|S|Site mutation]	Strong	TFBS	ECK120013980	120
CTFBS2168	3950482	3950496	Lrp	b0889	-	[SM|S|Site mutation]	Strong	TFBS	ECK120013978	120
CTFBS2169	3950514	3950528	Lrp	b0889	-	[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120013976	120
CTFBS2170	3957843	3957860	IlvY	b3773	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012967	111
CTFBS2171	3957843	3957860	IlvY	b3773	-	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012967	111
CTFBS2172	3957874	3957891	IlvY	b3773	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125141231	111
CTFBS2173	3957874	3957891	IlvY	b3773	-	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125141231	111
CTFBS2174	3965613	3965634	CRP	b3357	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012442	35
CTFBS2175	3967794	3967805	NsrR	b4178	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125095382	157
CTFBS2176	3990986	3991007	CRP	b3357	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012662	35
CTFBS2177	4005834	4005849	LexA	b4043	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125258650	117
CTFBS2178	4012815	4012829	MetR	b3828	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120016499	133
CTFBS2179	4012815	4012829	MetR	b3828	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120016499	133
CTFBS2180	4012836	4012850	MetR	b3828	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125141234	133
CTFBS2181	4012836	4012850	MetR	b3828	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125141234	133
CTFBS2182	4012877	4012892	MetJ	b3938	-	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120015717	132
CTFBS2183	4012992	4013007	MetJ	b3938	-	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120015721	132
CTFBS2184	4016287	4016308	CRP	b3357	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013545	35
CTFBS2185	4016287	4016308	CRP	b3357	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013545	35
CTFBS2186	4016295	4016314	CytR	b3934	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125108590	51
CTFBS2187	4016313	4016329	CytR	b3934	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125108588	51
CTFBS2188	4016321	4016340	CytR	b3934	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013078	51
CTFBS2189	4016339	4016360	CRP	b3357	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013051	35
CTFBS2190	4031031	4031050	Fis	b3261	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120033960	76
CTFBS2191	4031035	4031049	ArcA	b4401	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012009	14
CTFBS2192	4035099	4035113	Fis	b3261	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011688	76
CTFBS2193	4035121	4035135	Fis	b3261	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011686	76
CTFBS2194	4035141	4035155	Fis	b3261	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011684	76
CTFBS2195	4035161	4035175	Fis	b3261	+	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011682	76
CTFBS2196	4035180	4035191	Lrp	b0889	-	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120020741	120
CTFBS2197	4042335	4042349	CpxR	b3912	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011214	33
CTFBS2198	4046835	4046843	DnaA	b3702	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120014073	62
CTFBS2199	4050837	4050853	CRP	b3357	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125242730	35
CTFBS2200	4050868	4050886	UvrY	b1914	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125230236	213
CTFBS2201	4050868	4050884	CRP	b3357	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125242728	35
CTFBS2202	4050915	4050931	CRP	b3357	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125242726	35
CTFBS2203	4056361	4056377	NtrC	b3868	-	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120012725	158
CTFBS2204	4058144	4058160	NtrC	b3868	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120016427	158
CTFBS2205	4058144	4058160	NtrC	b3868	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120016427	158
CTFBS2206	4058152	4058173	CRP	b3357	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011945	35
CTFBS2207	4058154	4058175	CRP	b3357	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011947	35
CTFBS2208	4058155	4058169	Fis	b3261	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120026396	76
CTFBS2209	4058167	4058183	NtrC	b3868	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120016424	158
CTFBS2210	4058167	4058183	NtrC	b3868	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120016424	158
CTFBS2211	4058188	4058204	NtrC	b3868	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013290	158
CTFBS2212	4058188	4058204	NtrC	b3868	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013290	158
CTFBS2213	4058207	4058223	NtrC	b3868	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012723	158
CTFBS2214	4058207	4058223	NtrC	b3868	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012723	158
CTFBS2215	4058239	4058255	NtrC	b3868	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012364	158
CTFBS2216	4058239	4058255	NtrC	b3868	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012364	158
CTFBS2217	4073662	4073687	CsqR	b3884	-	[GEA|W|Gene expression analysis],[CV(GEA/GS)|C|cross validation(GEA/GS)],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[GS|W|genomic SELEX],[CV(GEA)|S|cross validation(GEA)],[CV(GEA/GS)|S|cross validation(GEA/GS)]	Confirmed	TFBS	ECK125285737	279
CTFBS2218	4074594	4074617	CRP	b3357	+	[GEA|W|Gene expression analysis],[MCIBSPD||Manually curated inference based on sequence pattern discovery],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125285595	35
CTFBS2219	4074594	4074617	CRP	b3357	-	[GEA|W|Gene expression analysis],[MCIBSPD||Manually curated inference based on sequence pattern discovery],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125285595	35
CTFBS2220	4097504	4097520	RhaS	b3905	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013279	183
CTFBS2221	4097537	4097553	RhaS	b3905	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013285	183
CTFBS2222	4097554	4097575	CRP	b3357	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120013287	35
