promoter_id	start	stop	strand	type
CPROM20108	4016326	4016326	+	Promoter
CPROM20109	4016379	4016379	+	Promoter
CPROM20110	4016386	4016397	+	Promoter
CPROM20111	4016404	4016404	+	Promoter
CPROM20112	4016419	4016419	+	Promoter
CPROM20113	4016514	4016514	-	Promoter
CPROM20114	4016528	4016528	-	Promoter
CPROM20115	4016568	4016568	+	Promoter
CPROM20116	4016629	4016629	+	Promoter
CPROM20117	4016725	4016725	-	Promoter
CPROM20118	4016945	4016945	+	Promoter
CPROM20119	4017066	4017066	-	Promoter
CPROM20120	4017298	4017298	+	Promoter
CPROM20121	4017306	4017308	+	Promoter
CPROM20122	4017800	4017800	-	Promoter
CPROM20123	4018124	4018124	-	Promoter
CPROM20124	4018216	4018216	-	Promoter
CPROM20125	4018530	4018530	-	Promoter
CPROM20126	4018630	4018630	+	Promoter
CPROM20127	4018753	4018754	+	Promoter
CPROM20128	4018827	4018827	+	Promoter
CPROM20129	4018894	4018894	+	Promoter
CPROM20130	4019134	4019134	+	Promoter
CPROM20131	4019168	4019168	+	Promoter
CPROM20132	4019420	4019420	+	Promoter
CPROM20133	4019492	4019492	+	Promoter
CPROM20134	4019500	4019500	-	Promoter
CPROM20135	4019978	4019978	+	Promoter
CPROM20136	4020340	4020340	-	Promoter
CPROM20137	4020438	4020438	-	Promoter
CPROM20138	4020653	4020653	-	Promoter
CPROM20139	4020693	4020693	-	Promoter
CPROM20140	4020908	4020908	-	Promoter
CPROM20141	4020921	4020921	-	Promoter
CPROM20142	4021196	4021196	+	Promoter
CPROM20143	4021218	4021218	+	Promoter
CPROM20144	4021385	4021385	+	Promoter
CPROM20145	4021400	4021400	+	Promoter
CPROM20146	4021675	4021675	+	Promoter
CPROM20147	4021686	4021687	+	Promoter
CPROM20148	4021763	4021763	+	Promoter
CPROM20149	4021908	4021913	+	Promoter
CPROM20150	4022711	4022711	+	Promoter
CPROM20151	4022975	4022975	+	Promoter
CPROM20152	4023082	4023082	-	Promoter
CPROM20153	4023204	4023204	+	Promoter
CPROM20154	4023248	4023248	+	Promoter
CPROM20155	4023625	4023625	+	Promoter
CPROM20156	4023829	4023829	-	Promoter
CPROM20157	4024366	4024366	+	Promoter
CPROM20158	4024467	4024467	-	Promoter
CPROM20159	4024480	4024480	+	Promoter
CPROM20160	4024812	4024812	+	Promoter
CPROM20161	4024828	4024832	+	Promoter
CPROM20162	4024843	4024846	-	Promoter
CPROM20163	4024873	4024873	-	Promoter
CPROM20164	4024915	4024915	-	Promoter
CPROM20165	4024924	4024924	-	Promoter
CPROM20166	4024971	4024973	+	Promoter
CPROM20167	4024996	4024996	+	Promoter
CPROM20168	4025047	4025052	-	Promoter
CPROM20169	4025266	4025266	+	Promoter
CPROM20170	4025419	4025419	-	Promoter
CPROM20171	4025949	4025949	+	Promoter
CPROM20172	4026142	4026142	+	Promoter
CPROM20173	4026175	4026179	+	Promoter
CPROM20174	4026203	4026203	+	Promoter
CPROM20175	4026443	4026443	+	Promoter
CPROM20176	4026485	4026485	+	Promoter
CPROM20177	4026509	4026509	+	Promoter
CPROM20178	4026527	4026527	+	Promoter
CPROM20179	4026646	4026646	+	Promoter
CPROM20180	4027285	4027285	+	Promoter
CPROM20181	4027408	4027408	-	Promoter
CPROM20182	4027506	4027506	-	Promoter
CPROM20183	4027770	4027770	-	Promoter
CPROM20184	4029719	4029719	+	Promoter
CPROM20185	4030872	4030872	-	Promoter
CPROM20186	4031013	4031017	-	Promoter
CPROM20187	4031047	4031050	+	Promoter
CPROM20188	4031065	4031065	+	Promoter
CPROM20189	4031129	4031130	+	Promoter
CPROM20190	4031147	4031147	+	Promoter
CPROM20191	4031322	4031322	+	Promoter
CPROM20192	4032151	4032151	+	Promoter
CPROM20193	4032232	4032232	+	Promoter
CPROM20194	4032399	4032399	+	Promoter
CPROM20195	4032458	4032458	+	Promoter
CPROM20196	4032466	4032466	+	Promoter
CPROM20197	4032490	4032490	+	Promoter
CPROM20198	4032695	4032695	+	Promoter
CPROM20199	4032735	4032735	+	Promoter
CPROM20200	4032919	4032920	+	Promoter
CPROM20201	4033056	4033056	-	Promoter
CPROM20202	4033113	4033115	+	Promoter
CPROM20203	4033876	4033876	+	Promoter
CPROM20204	4034035	4034037	+	Promoter
CPROM20205	4034321	4034321	+	Promoter
CPROM20206	4034378	4034378	+	Promoter
CPROM20207	4034389	4034390	+	Promoter
CPROM20208	4034440	4034440	+	Promoter
CPROM20209	4034445	4034445	+	Promoter
CPROM20210	4034795	4034795	+	Promoter
CPROM20211	4035024	4035024	-	Promoter
CPROM20212	4035146	4035146	-	Promoter
CPROM20213	4035181	4035181	-	Promoter
CPROM20214	4035238	4035238	+	Promoter
CPROM20215	4035281	4035281	+	Promoter
CPROM20216	4035338	4035338	-	Promoter
CPROM20217	4035356	4035358	+	Promoter
CPROM20218	4035391	4035391	-	Promoter
CPROM20219	4035416	4035416	+	Promoter
CPROM20220	4035490	4035490	-	Promoter
CPROM20221	4035495	4035495	-	Promoter
CPROM20222	4035525	4035527	+	Promoter
CPROM20223	4035869	4035869	+	Promoter
CPROM20224	4036227	4036227	-	Promoter
CPROM20225	4036775	4036776	+	Promoter
CPROM20226	4036932	4036932	+	Promoter
CPROM20227	4037141	4037141	+	Promoter
CPROM20228	4037260	4037260	+	Promoter
CPROM20229	4037394	4037394	+	Promoter
CPROM20230	4037424	4037424	+	Promoter
CPROM20231	4037754	4037754	+	Promoter
CPROM20232	4037920	4037920	+	Promoter
CPROM20233	4038119	4038119	+	Promoter
CPROM20234	4038641	4038641	-	Promoter
CPROM20235	4038794	4038794	+	Promoter
CPROM20236	4039589	4039589	-	Promoter
CPROM20237	4039967	4039967	+	Promoter
CPROM20238	4040019	4040019	+	Promoter
CPROM20239	4040517	4040517	+	Promoter
CPROM20240	4040652	4040652	+	Promoter
CPROM20241	4040792	4040792	+	Promoter
CPROM20242	4040821	4040821	+	Promoter
CPROM20243	4040923	4040923	-	Promoter
CPROM20244	4041041	4041041	-	Promoter
CPROM20245	4041169	4041169	+	Promoter
CPROM20246	4041305	4041305	+	Promoter
CPROM20247	4041517	4041517	+	Promoter
CPROM20248	4041956	4041956	-	Promoter
CPROM20249	4042030	4042030	-	Promoter
CPROM20250	4042044	4042044	-	Promoter
CPROM20251	4042047	4042049	+	Promoter
CPROM20252	4042065	4042065	-	Promoter
CPROM20253	4042121	4042121	-	Promoter
CPROM20254	4042142	4042142	-	Promoter
CPROM20255	4042382	4042382	+	Promoter
CPROM20256	4042389	4042393	+	Promoter
CPROM20257	4042399	4042399	+	Promoter
CPROM20258	4042778	4042778	+	Promoter
CPROM20259	4042915	4042915	+	Promoter
CPROM20260	4043060	4043060	+	Promoter
CPROM20261	4043075	4043075	+	Promoter
CPROM20262	4043167	4043167	+	Promoter
CPROM20263	4043252	4043253	+	Promoter
CPROM20264	4043376	4043377	+	Promoter
CPROM20265	4043383	4043383	+	Promoter
CPROM20266	4043393	4043397	+	Promoter
CPROM20267	4043616	4043616	+	Promoter
CPROM20268	4044976	4044976	-	Promoter
CPROM20269	4045106	4045106	-	Promoter
CPROM20270	4045408	4045408	-	Promoter
CPROM20271	4045425	4045425	+	Promoter
CPROM20272	4045570	4045570	+	Promoter
CPROM20273	4045890	4045890	-	Promoter
CPROM20274	4045903	4045903	-	Promoter
CPROM20275	4046400	4046400	-	Promoter
CPROM20276	4046410	4046410	-	Promoter
CPROM20277	4046626	4046626	-	Promoter
CPROM20278	4046652	4046652	-	Promoter
CPROM20279	4046938	4046940	+	Promoter
CPROM20280	4047004	4047004	-	Promoter
CPROM20281	4047112	4047112	-	Promoter
CPROM20282	4047199	4047199	+	Promoter
CPROM20283	4047437	4047437	+	Promoter
CPROM20284	4047542	4047542	+	Promoter
CPROM20285	4048064	4048064	+	Promoter
CPROM20286	4048300	4048300	+	Promoter
CPROM20287	4048629	4048629	+	Promoter
CPROM20288	4048749	4048749	+	Promoter
CPROM20289	4049298	4049298	+	Promoter
CPROM20290	4049325	4049325	+	Promoter
CPROM20291	4049600	4049600	-	Promoter
CPROM20292	4049683	4049683	+	Promoter
CPROM20293	4049897	4049899	+	Promoter
CPROM20294	4049933	4049933	-	Promoter
CPROM20295	4050061	4050061	-	Promoter
CPROM20296	4050173	4050174	-	Promoter
CPROM20297	4050749	4050749	-	Promoter
CPROM20298	4050793	4050801	-	Promoter
CPROM20299	4050826	4050829	+	Promoter
CPROM20300	4050860	4050860	+	Promoter
CPROM20301	4051019	4051019	-	Promoter
CPROM20302	4051034	4051036	+	Promoter
CPROM20303	4051106	4051106	-	Promoter
CPROM20304	4051163	4051163	-	Promoter
CPROM20305	4051307	4051308	+	Promoter
CPROM20306	4051319	4051320	+	Promoter
CPROM20307	4051325	4051325	+	Promoter
CPROM20308	4051340	4051340	-	Promoter
CPROM20309	4051483	4051483	+	Promoter
CPROM20310	4051496	4051496	+	Promoter
CPROM20311	4051752	4051752	+	Promoter
CPROM20312	4051924	4051924	-	Promoter
CPROM20313	4051942	4051943	+	Promoter
CPROM20314	4052080	4052080	-	Promoter
CPROM20315	4052097	4052097	+	Promoter
CPROM20316	4052257	4052257	-	Promoter
CPROM20317	4052901	4052901	+	Promoter
CPROM20318	4053261	4053261	+	Promoter
CPROM20319	4053374	4053374	+	Promoter
CPROM20320	4053776	4053777	-	Promoter
CPROM20321	4053810	4053810	-	Promoter
CPROM20322	4053841	4053841	-	Promoter
CPROM20323	4054680	4054680	+	Promoter
CPROM20324	4055251	4055251	-	Promoter
CPROM20325	4055707	4055707	-	Promoter
CPROM20326	4055728	4055728	-	Promoter
CPROM20327	4055745	4055745	-	Promoter
CPROM20328	4055850	4055850	+	Promoter
CPROM20329	4055912	4055912	-	Promoter
CPROM20330	4056097	4056097	-	Promoter
CPROM20331	4056126	4056126	-	Promoter
CPROM20332	4056371	4056371	-	Promoter
CPROM20333	4056385	4056385	+	Promoter
CPROM20334	4056518	4056518	-	Promoter
CPROM20335	4056528	4056528	-	Promoter
CPROM20336	4056601	4056602	-	Promoter
CPROM20337	4056615	4056615	-	Promoter
CPROM20338	4056621	4056622	-	Promoter
CPROM20339	4056629	4056629	-	Promoter
CPROM20340	4056640	4056640	-	Promoter
CPROM20341	4057070	4057070	-	Promoter
CPROM20342	4057076	4057079	-	Promoter
CPROM20343	4057208	4057208	-	Promoter
CPROM20344	4057214	4057214	-	Promoter
CPROM20345	4057302	4057302	-	Promoter
CPROM20346	4057685	4057685	-	Promoter
CPROM20347	4057694	4057694	-	Promoter
CPROM20348	4057741	4057741	-	Promoter
CPROM20349	4057761	4057761	-	Promoter
CPROM20350	4058036	4058036	-	Promoter
CPROM20351	4058041	4058045	-	Promoter
CPROM20352	4058043	4058043	+	Promoter
CPROM20353	4058052	4058056	-	Promoter
CPROM20354	4058061	4058061	-	Promoter
CPROM20355	4058070	4058078	-	Promoter
CPROM20356	4058086	4058086	-	Promoter
CPROM20357	4058106	4058107	-	Promoter
CPROM20358	4058151	4058151	+	Promoter
CPROM20359	4058172	4058173	+	Promoter
CPROM20360	4058220	4058222	-	Promoter
CPROM20361	4058247	4058247	+	Promoter
CPROM20362	4058326	4058326	+	Promoter
CPROM20363	4058353	4058353	+	Promoter
CPROM20364	4058380	4058382	+	Promoter
CPROM20365	4058694	4058694	+	Promoter
CPROM20366	4058771	4058771	+	Promoter
CPROM20367	4058776	4058776	+	Promoter
CPROM20368	4059050	4059050	+	Promoter
CPROM20369	4059057	4059057	-	Promoter
CPROM20370	4059114	4059114	-	Promoter
CPROM20371	4059121	4059121	+	Promoter
CPROM20372	4059139	4059139	+	Promoter
CPROM20373	4059223	4059223	+	Promoter
CPROM20374	4059230	4059230	-	Promoter
CPROM20375	4059232	4059232	+	Promoter
CPROM20376	4059347	4059347	+	Promoter
CPROM20377	4059387	4059387	+	Promoter
CPROM20378	4059523	4059523	+	Promoter
CPROM20379	4059560	4059560	-	Promoter
CPROM20380	4060021	4060021	+	Promoter
CPROM20381	4060087	4060087	+	Promoter
CPROM20382	4060135	4060135	+	Promoter
CPROM20383	4060418	4060419	+	Promoter
CPROM20384	4060811	4060811	-	Promoter
CPROM20385	4061048	4061048	-	Promoter
CPROM20386	4061717	4061717	+	Promoter
CPROM20387	4062256	4062256	+	Promoter
CPROM20388	4062552	4062552	+	Promoter
CPROM20389	4063038	4063038	+	Promoter
CPROM20390	4063132	4063132	+	Promoter
CPROM20391	4063295	4063295	+	Promoter
CPROM20392	4064669	4064669	+	Promoter
CPROM20393	4064809	4064809	-	Promoter
CPROM20394	4065090	4065090	+	Promoter
CPROM20395	4065813	4065813	+	Promoter
CPROM20396	4066280	4066280	+	Promoter
CPROM20397	4066959	4066959	-	Promoter
CPROM20398	4067636	4067636	+	Promoter
CPROM20399	4067997	4067997	-	Promoter
CPROM20400	4068941	4068941	+	Promoter
CPROM20401	4069198	4069198	+	Promoter
CPROM20402	4069349	4069349	+	Promoter
CPROM20403	4070470	4070470	+	Promoter
CPROM20404	4070539	4070539	+	Promoter
CPROM20405	4070985	4070985	+	Promoter
CPROM20406	4071833	4071833	+	Promoter
CPROM20407	4072004	4072004	+	Promoter
CPROM20408	4072456	4072456	+	Promoter
CPROM20409	4072627	4072627	-	Promoter
CPROM20410	4072687	4072687	+	Promoter
CPROM20411	4073389	4073389	+	Promoter
CPROM20412	4073586	4073586	-	Promoter
CPROM20413	4073596	4073596	-	Promoter
CPROM20414	4073606	4073606	-	Promoter
CPROM20415	4073634	4073634	-	Promoter
CPROM20416	4073663	4073663	-	Promoter
CPROM20417	4073712	4073714	+	Promoter
CPROM20418	4073731	4073732	+	Promoter
CPROM20419	4074039	4074039	+	Promoter
CPROM20420	4074641	4074645	+	Promoter
CPROM20421	4074957	4074957	+	Promoter
CPROM20422	4074968	4074968	+	Promoter
CPROM20423	4075409	4075409	+	Promoter
CPROM20424	4075434	4075434	+	Promoter
CPROM20425	4075529	4075529	+	Promoter
CPROM20426	4075548	4075548	+	Promoter
CPROM20427	4075573	4075573	+	Promoter
CPROM20428	4075875	4075875	+	Promoter
CPROM20429	4075980	4075980	-	Promoter
CPROM20430	4076053	4076053	-	Promoter
CPROM20431	4076069	4076071	+	Promoter
CPROM20432	4076117	4076117	+	Promoter
CPROM20433	4076157	4076157	+	Promoter
CPROM20434	4076498	4076498	+	Promoter
CPROM20435	4076574	4076574	-	Promoter
CPROM20436	4076740	4076740	+	Promoter
CPROM20437	4076954	4076954	+	Promoter
CPROM20438	4076965	4076967	+	Promoter
CPROM20439	4076977	4076977	+	Promoter
CPROM20440	4077123	4077123	+	Promoter
CPROM20441	4077480	4077480	-	Promoter
CPROM20442	4077504	4077504	+	Promoter
CPROM20443	4077566	4077566	+	Promoter
CPROM20444	4078027	4078027	+	Promoter
CPROM20445	4078636	4078636	+	Promoter
CPROM20446	4078747	4078747	+	Promoter
CPROM20447	4079581	4079581	-	Promoter
CPROM20448	4079601	4079601	-	Promoter
CPROM20449	4079695	4079695	+	Promoter
CPROM20450	4079752	4079752	-	Promoter
CPROM20451	4079832	4079832	+	Promoter
CPROM20452	4079987	4079987	+	Promoter
CPROM20453	4080112	4080112	-	Promoter
CPROM20454	4080561	4080561	-	Promoter
CPROM20455	4081086	4081089	-	Promoter
CPROM20456	4081328	4081328	-	Promoter
CPROM20457	4081359	4081361	-	Promoter
CPROM20458	4081569	4081569	-	Promoter
CPROM20459	4081593	4081595	-	Promoter
CPROM20460	4081618	4081618	+	Promoter
CPROM20461	4081866	4081866	-	Promoter
CPROM20462	4081873	4081873	-	Promoter
CPROM20463	4081885	4081885	-	Promoter
CPROM20464	4081931	4081931	-	Promoter
CPROM20465	4082006	4082006	-	Promoter
CPROM20466	4082408	4082408	+	Promoter
CPROM20467	4082416	4082416	+	Promoter
CPROM20468	4082726	4082726	-	Promoter
CPROM20469	4082741	4082741	-	Promoter
CPROM20470	4083467	4083467	+	Promoter
CPROM20471	4083694	4083694	+	Promoter
CPROM20472	4084723	4084723	-	Promoter
CPROM20473	4084814	4084814	-	Promoter
CPROM20474	4084922	4084922	+	Promoter
CPROM20475	4085289	4085289	-	Promoter
CPROM20476	4085691	4085691	-	Promoter
CPROM20477	4085720	4085720	+	Promoter
CPROM20478	4085930	4085931	-	Promoter
CPROM20479	4085937	4085938	+	Promoter
CPROM20480	4085963	4085965	-	Promoter
CPROM20481	4085973	4085973	-	Promoter
CPROM20482	4086008	4086008	+	Promoter
CPROM20483	4086065	4086067	+	Promoter
CPROM20484	4086760	4086760	+	Promoter
CPROM20485	4086785	4086785	+	Promoter
CPROM20486	4087308	4087308	+	Promoter
CPROM20487	4087609	4087609	-	Promoter
CPROM20488	4087637	4087637	-	Promoter
CPROM20489	4087761	4087761	-	Promoter
CPROM20490	4088033	4088033	-	Promoter
CPROM20491	4088053	4088053	+	Promoter
CPROM20492	4088198	4088201	-	Promoter
CPROM20493	4088247	4088247	-	Promoter
CPROM20494	4088643	4088643	+	Promoter
CPROM20495	4088857	4088857	+	Promoter
CPROM20496	4089046	4089046	-	Promoter
CPROM20497	4089134	4089134	-	Promoter
CPROM20498	4089189	4089189	-	Promoter
CPROM20499	4089290	4089290	+	Promoter
CPROM20500	4089748	4089748	+	Promoter
CPROM20501	4089954	4089954	-	Promoter
CPROM20502	4090343	4090343	-	Promoter
CPROM20503	4090371	4090371	-	Promoter
CPROM20504	4091065	4091065	-	Promoter
CPROM20505	4091914	4091914	-	Promoter
CPROM20506	4092837	4092837	-	Promoter
CPROM20507	4093003	4093003	+	Promoter
CPROM20508	4093024	4093024	+	Promoter
CPROM20509	4093195	4093195	-	Promoter
CPROM20510	4093987	4093987	-	Promoter
CPROM20511	4094150	4094150	+	Promoter
CPROM20512	4094300	4094300	+	Promoter
CPROM20513	4095419	4095419	+	Promoter
CPROM20514	4095520	4095520	+	Promoter
CPROM20515	4095602	4095602	+	Promoter
CPROM20516	4096465	4096465	+	Promoter
CPROM20517	4097472	4097472	-	Promoter
CPROM20518	4097680	4097680	+	Promoter
CPROM20519	4097711	4097711	+	Promoter
CPROM20520	4098510	4098510	-	Promoter
CPROM20521	4098623	4098623	+	Promoter
CPROM20522	4098911	4098911	+	Promoter
CPROM20523	4099402	4099402	-	Promoter
CPROM20524	4100085	4100085	+	Promoter
CPROM20525	4100566	4100566	-	Promoter
CPROM20526	4100577	4100577	-	Promoter
CPROM20527	4100758	4100759	+	Promoter
CPROM20528	4100780	4100780	+	Promoter
CPROM20529	4100797	4100797	+	Promoter
CPROM20530	4100804	4100804	-	Promoter
CPROM20531	4100884	4100884	-	Promoter
CPROM20532	4101010	4101011	+	Promoter
CPROM20533	4101052	4101052	+	Promoter
CPROM20534	4101232	4101232	+	Promoter
CPROM20535	4101399	4101399	+	Promoter
CPROM20536	4101926	4101926	+	Promoter
CPROM20537	4102370	4102370	+	Promoter
CPROM20538	4102405	4102405	-	Promoter
CPROM20539	4102774	4102774	-	Promoter
CPROM20540	4102786	4102787	+	Promoter
CPROM20541	4102797	4102800	+	Promoter
CPROM20542	4102906	4102906	+	Promoter
CPROM20543	4103253	4103253	+	Promoter
CPROM20544	4103754	4103754	-	Promoter
CPROM20545	4103772	4103772	+	Promoter
CPROM20546	4104556	4104556	+	Promoter
CPROM20547	4104614	4104614	-	Promoter
CPROM20548	4105039	4105039	-	Promoter
CPROM20549	4105657	4105657	-	Promoter
CPROM20550	4105685	4105685	-	Promoter
CPROM20551	4105728	4105729	-	Promoter
CPROM20552	4105761	4105761	-	Promoter
CPROM20553	4105785	4105785	-	Promoter
CPROM20554	4105784	4105786	+	Promoter
CPROM20555	4105792	4105792	+	Promoter
CPROM20556	4105960	4105960	-	Promoter
CPROM20557	4106032	4106034	-	Promoter
CPROM20558	4106039	4106041	-	Promoter
CPROM20559	4106170	4106170	-	Promoter
CPROM20560	4106222	4106224	+	Promoter
CPROM20561	4106290	4106290	+	Promoter
CPROM20562	4106330	4106330	+	Promoter
CPROM20563	4106448	4106449	+	Promoter
CPROM20564	4106835	4106835	+	Promoter
CPROM20565	4106861	4106862	+	Promoter
CPROM20566	4106935	4106935	+	Promoter
CPROM20567	4106955	4106955	+	Promoter
CPROM20568	4107045	4107046	+	Promoter
CPROM20569	4107085	4107085	+	Promoter
CPROM20570	4107207	4107207	+	Promoter
CPROM20571	4107339	4107339	-	Promoter
CPROM20572	4107371	4107371	+	Promoter
CPROM20573	4107419	4107421	+	Promoter
CPROM20574	4107471	4107474	+	Promoter
CPROM20575	4107519	4107525	+	Promoter
CPROM20576	4107530	4107530	+	Promoter
CPROM20577	4107538	4107539	+	Promoter
CPROM20578	4107544	4107544	-	Promoter
CPROM20579	4107556	4107556	+	Promoter
CPROM20580	4107715	4107715	+	Promoter
CPROM20581	4107822	4107822	+	Promoter
CPROM20582	4107877	4107877	+	Promoter
CPROM20583	4107968	4107968	+	Promoter
CPROM20584	4108126	4108126	+	Promoter
CPROM20585	4108242	4108242	+	Promoter
CPROM20586	4108410	4108410	+	Promoter
CPROM20587	4108443	4108443	+	Promoter
CPROM20588	4108553	4108553	+	Promoter
CPROM20589	4108804	4108805	+	Promoter
CPROM20590	4108826	4108826	+	Promoter
CPROM20591	4109004	4109004	+	Promoter
CPROM20592	4109905	4109907	+	Promoter
CPROM20593	4111252	4111253	-	Promoter
CPROM20594	4111330	4111330	-	Promoter
CPROM20595	4111360	4111360	-	Promoter
CPROM20596	4111495	4111500	-	Promoter
CPROM20597	4111507	4111507	-	Promoter
CPROM20598	4111513	4111513	-	Promoter
CPROM20599	4111541	4111541	-	Promoter
CPROM20600	4111551	4111551	+	Promoter
CPROM20601	4111569	4111570	-	Promoter
CPROM20602	4111575	4111575	-	Promoter
CPROM20603	4111645	4111645	-	Promoter
CPROM20604	4111905	4111905	-	Promoter
CPROM20605	4112067	4112067	+	Promoter
CPROM20606	4112237	4112237	-	Promoter
CPROM20607	4112290	4112290	+	Promoter
CPROM20608	4112345	4112345	+	Promoter
CPROM20609	4112441	4112441	+	Promoter
CPROM20610	4112703	4112703	+	Promoter
CPROM20611	4112711	4112711	+	Promoter
CPROM20612	4112753	4112753	-	Promoter
CPROM20613	4112869	4112869	+	Promoter
CPROM20614	4112928	4112931	+	Promoter
CPROM20615	4113174	4113174	+	Promoter
CPROM20616	4113473	4113473	-	Promoter
CPROM20617	4113475	4113475	+	Promoter
CPROM20618	4113859	4113859	-	Promoter
CPROM20619	4114014	4114015	-	Promoter
CPROM20620	4114497	4114497	-	Promoter
CPROM20621	4114668	4114668	-	Promoter
CPROM20622	4114775	4114775	-	Promoter
CPROM20623	4114806	4114806	-	Promoter
CPROM20624	4115212	4115212	+	Promoter
CPROM20625	4115603	4115603	-	Promoter
CPROM20626	4115643	4115643	-	Promoter
CPROM20627	4115896	4115896	-	Promoter
CPROM20628	4116550	4116550	+	Promoter
CPROM20629	4116562	4116562	+	Promoter
CPROM20630	4116580	4116580	-	Promoter
CPROM20631	4116705	4116705	+	Promoter
CPROM20632	4116861	4116861	+	Promoter
CPROM20633	4116971	4116971	+	Promoter
CPROM20634	4117292	4117294	+	Promoter
CPROM20635	4117746	4117746	-	Promoter
CPROM20636	4117830	4117830	+	Promoter
CPROM20637	4117869	4117869	-	Promoter
CPROM20638	4118102	4118102	+	Promoter
CPROM20639	4118141	4118141	-	Promoter
CPROM20640	4118161	4118161	-	Promoter
CPROM20641	4118171	4118171	+	Promoter
CPROM20642	4118179	4118179	+	Promoter
CPROM20643	4118241	4118241	+	Promoter
CPROM20644	4118256	4118256	-	Promoter
CPROM20645	4118263	4118263	-	Promoter
CPROM20646	4118324	4118324	+	Promoter
CPROM20647	4118425	4118428	+	Promoter
CPROM20648	4118444	4118444	+	Promoter
CPROM20649	4118479	4118479	+	Promoter
CPROM20650	4118484	4118484	+	Promoter
CPROM20651	4118502	4118502	+	Promoter
CPROM20652	4118519	4118519	+	Promoter
CPROM20653	4118531	4118531	+	Promoter
CPROM20654	4119181	4119181	-	Promoter
CPROM20655	4119203	4119203	-	Promoter
CPROM20656	4119232	4119232	+	Promoter
CPROM20657	4119332	4119332	-	Promoter
