tu_id	start	stop	strand	source	tu_name	operon_name	init_type	term_type	reported_bnumbers	valid_bnumbers	flag_genes	classic	HT	orphan	type	alt_id
CTU5955	3403378	3404593	+	PB_M9_longestRead	yhdH	yhdH	HT TSS	long	b3253,b4697	b3253	1	0	1	0	TU	PB_M9_longestRead_1793
CTU5956	3403378	3404713	+	PB_Rich_longestRead	yhdH	yhdH	HT TSS	long	b3253,b4697,b4646	b3253	1	0	1	0	TU	PB_Rich_longestRead_1525
CTU5957	3403444	3404758	+	PB_M9_longestRead	yhdH	yhdH	HT TSS	long	b3253,b4697,b4646	b3253	1	0	1	0	TU	PB_M9_longestRead_1794
CTU5958	3403444	3404947	+	PB_Rich_longestRead	yhdH	yhdH	HT TSS	long	b3253,b4697,b4646	b3253	1	0	1	0	TU	PB_Rich_longestRead_1526
CTU5959	3403484	3404458	+	RegulonDB	yhdH	yhdH	gene	gene	b3253	b3253	0	1	0	0	TU	ECK120021010_NA_NA
CTU5960	3405138	3408577	+	PB_M9_longestRead	accB_accC_yhdT	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3255,b3256,b3257,b3258	b3255,b3256,b3257	1	0	1	0	TU	PB_M9_longestRead_1795
CTU5961	3405140	3407302	+	RegulonDB	accB_accC	accB,accC,yhdT,panF,prmA,dusB,fis	TSS	TTS	b3255,b3256	b3255,b3256	0	1	0	0	TU	ECK120009421_ECK120010469_ECK120020522
CTU5962	3405172	3407302	+	RegulonDB	accB_accC	accB,accC,yhdT,panF,prmA,dusB,fis	TSS	TTS	b3255,b3256	b3255,b3256	0	1	0	0	TU	ECK125203407_ECK125203428_ECK120020522
CTU5963	3405172	3407308	+	PB_Rich_definedEnd	accB_accC	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	HT TTS	b3255,b3256	b3255,b3256	0	0	1	0	TU	PB_Rich_definedEnd_365
CTU5964	3405172	3407310	+	PB_M9_definedEnd	accB_accC	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	HT TTS	b3255,b3256	b3255,b3256	0	0	1	0	TU	PB_M9_definedEnd_340
CTU5965	3405172	3408786	+	PB_M9_longestRead	accB_accC_yhdT	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3255,b3256,b3257,b3258	b3255,b3256,b3257	1	0	1	0	TU	PB_M9_longestRead_1796
CTU5966	3405172	3408978	+	PB_Rich_longestRead	accB_accC_yhdT	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3255,b3256,b3257,b3258	b3255,b3256,b3257	1	0	1	0	TU	PB_Rich_longestRead_1527
CTU5967	3405243	3407308	+	PB_Rich_longestRead	accB_accC	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3255,b3256	b3255,b3256	0	0	1	0	TU	PB_Rich_longestRead_1528
CTU5968	3405244	3407437	+	PB_M9_longestRead	accB_accC	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3255,b3256,b3257	b3255,b3256	1	0	1	0	TU	PB_M9_longestRead_1797
CTU5969	3407349	3410045	+	PB_Rich_definedEnd	yhdT_panF_prmA	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	HT TTS	b3257,b3258,b3259	b3257,b3258,b3259	0	0	1	0	TU	PB_Rich_definedEnd_366
CTU5970	3407349	3410410	+	PB_M9_longestRead	yhdT_panF_prmA	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3257,b3258,b3259,b3260	b3257,b3258,b3259	1	0	1	0	TU	PB_M9_longestRead_1798
CTU5971	3407349	3411433	+	PB_Rich_longestRead	yhdT_panF_prmA_dusB	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3257,b3258,b3259,b3260,b3261	b3257,b3258,b3259,b3260	1	0	1	0	TU	PB_Rich_longestRead_1529
CTU5972	3407351	3410042	+	RegulonDB	yhdT_panF_prmA	accB,accC,yhdT,panF,prmA,dusB,fis	TSS	TTS	b3257,b3258,b3259	b3257,b3258,b3259	0	1	0	0	TU	ECK120009502_ECK120016965_ECK120020527
CTU5973	3410246	3411626	+	RegulonDB	dusB_fis	accB,accC,yhdT,panF,prmA,dusB,fis	TSS	TTS	b3260,b3261	b3260,b3261	0	1	0	0	TU	ECK120009214_ECK120010118_ECK120029529
CTU5974	3410248	3412216	+	PB_M9_longestRead	dusB_fis	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3260,b3261,b3262	b3260,b3261	1	0	1	0	TU	PB_M9_longestRead_1799
CTU5975	3410248	3412462	+	PB_Rich_longestRead	dusB_fis	accB,accC,yhdT,panF,prmA,dusB,fis	HT TSS	long	b3260,b3261,b3262	b3260,b3261	1	0	1	0	TU	PB_Rich_longestRead_1530
CTU5976	3411653	3412537	+	RegulonDB	yhdJ	yhdJ	gene	gene	b3262	b3262	0	1	0	0	TU	ECK120027583_NA_NA
CTU5977	3412621	3412800	+	RegulonDB	yhdU	yhdU	gene	gene	b3263	b3263	0	1	0	0	TU	ECK120027584_NA_NA
CTU5978	3412803	3413465	-	RegulonDB	envR	envR	gene	gene	b3264	b3264	0	1	0	0	TU	ECK120021210_NA_NA
CTU5979	3413702	3418177	+	RegulonDB	acrE_acrF	acrE,acrF	TSS	TTS	b3265,b3266	b3265,b3266	0	1	0	0	TU	ECK120009424_ECK120016232_ECK120026395
CTU5980	3418390	3418611	+	RegulonDB	yhdV	yhdV	gene	gene	b3267	b3267	0	1	0	0	TU	ECK120027585_NA_NA
CTU5981	3418972	3423194	+	RegulonDB	yhdW_yhdX_yhdY_yhdZ	yhdW,yhdX,yhdY,yhdZ	TSS	gene	b3268,b3269,b3270,b3271	b3268,b3269,b3270,b3271	0	1	0	0	TU	ECK120008998_ECK120009976_NA
CTU5982	3423371	3428940	-	RegulonDB	rrsD_ileU_alaU_rrlD_rrfD_thrV_rrfF	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	TSS	TTS	b3278,b3277,b3276,b3275,b3274,b3273,b3272	b3272,b3273,b3274,b3275,b3276,b3277,b3278	1	1	0	0	TU	ECK120008937_ECK120009873_ECK125285306
CTU5983	3423371	3429047	-	RegulonDB	rrsD_ileU_alaU_rrlD_rrfD_thrV_rrfF	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	TSS	TTS	b3278,b3277,b3276,b3275,b3274,b3273,b3272	b3272,b3273,b3274,b3275,b3276,b3277,b3278	1	1	0	0	TU	ECK120008936_ECK120009872_ECK125285306
CTU5984	3423601	3426861	-	PB_M9_longestRead	rrlD_rrfD	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3275,b3274,b3273	b3274,b3275	1	0	1	0	TU	PB_M9_longestRead_783
CTU5985	3423681	3426710	-	PB_M9_longestRead	NA	NA	HT TSS	long	b3275,b3274	NA	NA	0	1	0	TU	PB_M9_longestRead_782
CTU5986	3426141	3429047	-	PB_M9_longestRead	rrsD_ileU_alaU	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277,b3276,b3275	b3276,b3277,b3278	1	0	1	0	TU	PB_M9_longestRead_787
CTU5987	3426419	3429047	-	PB_Rich_longestRead	rrsD_ileU_alaU	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277,b3276,b3275	b3276,b3277,b3278	1	0	1	0	TU	PB_Rich_longestRead_658
CTU5988	3426893	3428938	-	PB_M9_longestRead	rrsD_ileU_alaU	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277,b3276	b3276,b3277,b3278	1	0	1	0	TU	PB_M9_longestRead_786
CTU5989	3426967	3428191	-	PB_M9_longestRead	ileU	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277,b3276	b3277	1	0	1	0	TU	PB_M9_longestRead_784
CTU5990	3426993	3428385	-	PB_Rich_longestRead	ileU	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277,b3276	b3277	1	0	1	0	TU	PB_Rich_longestRead_656
CTU5991	3427095	3429237	-	PB_M9_longestRead	rrsD	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277	b3278	1	0	1	0	TU	PB_M9_longestRead_788
CTU5992	3427126	3428385	-	PB_M9_longestRead	NA	NA	HT TSS	long	b3278,b3277	NA	NA	0	1	0	TU	PB_M9_longestRead_785
CTU5993	3427132	3428938	-	PB_Rich_longestRead	rrsD	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277	b3278	1	0	1	0	TU	PB_Rich_longestRead_657
CTU5994	3427144	3429226	-	PB_Rich_longestRead	rrsD	rrsD,ileU,alaU,rrlD,rrfD,thrV,rrfF	HT TSS	long	b3278,b3277	b3278	1	0	1	0	TU	PB_Rich_longestRead_659
CTU5995	3429211	3430079	+	PB_Rich_longestRead	yrdA	yrdA	HT TSS	long	b3279	b3279	0	0	1	0	TU	PB_Rich_longestRead_1531
CTU5996	3429211	3430110	+	PB_M9_longestRead	yrdA	yrdA	HT TSS	long	b3279	b3279	0	0	1	0	TU	PB_M9_longestRead_1800
CTU5997	3429236	3429790	+	RegulonDB	yrdA	yrdA	gene	gene	b3279	b3279	0	1	0	0	TU	ECK120021088_ECK120033716_NA
CTU5998	3429392	3431991	-	PB_Rich_longestRead	yrdD_tsaC_aroE_yrdB	yrdD,tsaC,aroE,yrdB,smg	HT TSS	long	b3284,b3283,b3282,b3281,b3280	b3280,b3281,b3282,b3283	1	0	1	0	TU	PB_Rich_longestRead_660
CTU5999	3429640	3432603	-	PB_Rich_longestRead	smg_yrdD_tsaC_aroE_yrdB	yrdD,tsaC,aroE,yrdB,smg	HT TSS	long	b4473,b3284,b3283,b3282,b3281,b3280	b3280,b3281,b3282,b3283,b3284	1	0	1	0	TU	PB_Rich_longestRead_661
CTU6000	3429766	3431962	-	RegulonDB	yrdD_tsaC_aroE_yrdB	yrdD,tsaC,aroE,yrdB,smg	gene	gene	b3283,b3282,b3281,b3280	b3280,b3281,b3282,b3283	1	1	0	0	TU	ECK120015154_NA_NA
CTU6001	3429766	3431991	-	PB_M9_longestRead	yrdD_tsaC_aroE_yrdB	yrdD,tsaC,aroE,yrdB,smg	HT TSS	long	b3284,b3283,b3282,b3281,b3280	b3280,b3281,b3282,b3283	1	0	1	0	TU	PB_M9_longestRead_789
CTU6002	3430200	3432603	-	PB_M9_longestRead	smg_yrdD_tsaC	yrdD,tsaC,aroE,yrdB,smg	HT TSS	long	b4473,b3284,b3283,b3282,b3281	b3282,b3283,b3284	1	0	1	0	TU	PB_M9_longestRead_790
CTU6003	3431991	3432464	-	RegulonDB	smg	yrdD,tsaC,aroE,yrdB,smg	gene	gene	b3284	b3284	0	1	0	0	TU	ECK120029518_NA_NA
CTU6004	3432436	3433686	-	RegulonDB	smf	smf	TSS	gene	b4473	b4473	0	1	0	0	TU	ECK120015155_ECK120029526_NA
CTU6005	3433649	3435199	+	PB_Rich_definedEnd	def_fmt	def,fmt,rsmB,trkA	HT TSS	HT TTS	b3287,b3288	b3287,b3288	0	0	1	0	TU	PB_Rich_definedEnd_367
CTU6006	3433649	3437549	+	PB_M9_longestRead	def_fmt_rsmB	def,fmt,rsmB,trkA	HT TSS	long	b3287,b3288,b3289,b3290	b3287,b3288,b3289	1	0	1	0	TU	PB_M9_longestRead_1801
CTU6007	3433649	3437930	+	PB_Rich_longestRead	def_fmt_rsmB_trkA	def,fmt,rsmB,trkA	HT TSS	long	b3287,b3288,b3289,b3290	b3287,b3288,b3289,b3290	0	0	1	0	TU	PB_Rich_longestRead_1532
CTU6008	3433650	3435161	+	RegulonDB	def_fmt	def,fmt,rsmB,trkA	TSS	gene	b3287,b3288	b3287,b3288	0	1	0	0	TU	ECK120009448_ECK120029527_NA
CTU6009	3433797	3437018	+	PB_M9_longestRead	fmt_rsmB	def,fmt,rsmB,trkA	HT TSS	long	b3287,b3288,b3289,b3290	b3288,b3289	1	0	1	0	TU	PB_M9_longestRead_1802
CTU6010	3433797	3437523	+	PB_Rich_longestRead	fmt_rsmB	def,fmt,rsmB,trkA	HT TSS	long	b3287,b3288,b3289,b3290	b3288,b3289	1	0	1	0	TU	PB_Rich_longestRead_1533
CTU6011	3435207	3436496	+	RegulonDB	rsmB	def,fmt,rsmB,trkA	gene	gene	b3289	b3289	0	1	0	0	TU	ECK120030181_NA_NA
CTU6012	3436518	3437894	+	RegulonDB	trkA	def,fmt,rsmB,trkA	gene	gene	b3290	b3290	0	1	0	0	TU	ECK120027586_ECK120033638_NA
CTU6013	3438001	3438434	+	RegulonDB	mscL	mscL	TSS	gene	b3291	b3291	0	1	0	0	TU	ECK120027587_ECK120034321_NA
CTU6014	3438339	3439538	-	PB_M9_longestRead	yhdN_zntR_arfA	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3293,b3292,b4550	b4550,b3292,b3293	1	0	1	0	TU	PB_M9_longestRead_791
CTU6015	3438444	3438673	-	RegulonDB	NA	NA	TSS	TTS	b4550	NA	NA	1	0	0	TU	ECK120027588_ECK125137740_ECK125135063
CTU6016	3438476	3439546	-	PB_M9_longestRead	yhdN_zntR	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3293,b3292,b4550	b3292,b3293	1	0	1	0	TU	PB_M9_longestRead_792
CTU6017	3438588	3442562	-	PB_Rich_longestRead	rpsM_rpsK_rpsD_rpoA_rplQ_yhdN_zntR	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3298,b3297,b3296,b3295,b3294,b3293,b3292,b4550	b3292,b3293,b3294,b3295,b3296,b3297,b3298	1	0	1	0	TU	PB_Rich_longestRead_663
CTU6018	3438705	3439546	-	RegulonDB	yhdN_zntR	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	TSS	gene	b3293,b3292	b3292,b3293	1	1	0	0	TU	ECK120027589_ECK120033617_NA
CTU6019	3438808	3442562	-	PB_M9_longestRead	rpsM_rpsK_rpsD_rpoA_rplQ_yhdN	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3298,b3297,b3296,b3295,b3294,b3293,b3292	b3293,b3294,b3295,b3296,b3297,b3298	1	0	1	0	TU	PB_M9_longestRead_793
CTU6020	3439267	3443350	-	PB_Rich_longestRead	rpmJ_rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3300,b3299,b3298,b3297,b3296,b3295,b3294,b3293	b3294,b3295,b3296,b3297,b3298,b3299	1	0	1	0	TU	PB_Rich_longestRead_665
CTU6021	3439364	3443129	-	PB_Rich_longestRead	rpmJ_rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3300,b3299,b3298,b3297,b3296,b3295,b3294,b3293	b3294,b3295,b3296,b3297,b3298,b3299	1	0	1	0	TU	PB_Rich_longestRead_664
CTU6022	3439572	3442474	-	PB_Rich_longestRead	rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3298,b3297,b3296,b3295,b3294	b3294,b3295,b3296,b3297,b3298	1	0	1	0	TU	PB_Rich_longestRead_662
CTU6023	3439572	3442562	-	PB_M9_definedEnd	rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	HT TTS	b3298,b3297,b3296,b3295,b3294	b3294,b3295,b3296,b3297,b3298	1	0	1	0	TU	PB_M9_definedEnd_166,PB_Rich_definedEnd_162
CTU6024	3439572	3443129	-	PB_M9_definedEnd	rpmJ_rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	HT TTS,long	b3300,b3299,b3298,b3297,b3296,b3295,b3294	b3294,b3295,b3296,b3297,b3298,b3299	1	0	1	0	TU	PB_M9_definedEnd_167,PB_M9_longestRead_794
CTU6025	3439572	3443350	-	PB_M9_longestRead	rpmJ_rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3300,b3299,b3298,b3297,b3296,b3295,b3294	b3294,b3295,b3296,b3297,b3298,b3299	1	0	1	0	TU	PB_M9_longestRead_795
CTU6026	3439581	3442495	-	RegulonDB	rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	TSS	TTS	b3298,b3297,b3296,b3295,b3294	b3294,b3295,b3296,b3297,b3298	1	1	0	0	TU	ECK120034167_ECK120034322_ECK120010871
CTU6027	3439581	3442565	-	RegulonDB	rpsM_rpsK_rpsD_rpoA_rplQ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	TSS	TTS	b3298,b3297,b3296,b3295,b3294	b3294,b3295,b3296,b3297,b3298	1	1	0	0	TU	ECK120009537_ECK120011146_ECK120010871
CTU6028	3440951	3445220	-	PB_M9_longestRead	rpmD_rplO_secY_rpmJ_rpsM_rpsK_rpsD	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3303,b3302,b3301,b3300,b3299,b3298,b3297,b3296,b3295	b3296,b3297,b3298,b3299,b3300,b3301,b3302	1	0	1	0	TU	PB_M9_longestRead_796
CTU6029	3441285	3444697	-	PB_Rich_longestRead	rplO_secY_rpmJ_rpsM_rpsK	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3302,b3301,b3300,b3299,b3298,b3297,b3296	b3297,b3298,b3299,b3300,b3301	1	0	1	0	TU	PB_Rich_longestRead_666
CTU6030	3441521	3445853	-	PB_M9_longestRead	rplR_rpsE_rpmD_rplO_secY_rpmJ_rpsM_rpsK	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3305,b3304,b3303,b3302,b3301,b3300,b3299,b3298,b3297,b3296	b3297,b3298,b3299,b3300,b3301,b3302,b3303,b3304	1	0	1	0	TU	PB_M9_longestRead_797
CTU6031	3442150	3446501	-	PB_Rich_longestRead	rplF_rplR_rpsE_rpmD_rplO_secY_rpmJ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3306,b3305,b3304,b3303,b3302,b3301,b3300,b3299,b3298	b3299,b3300,b3301,b3302,b3303,b3304,b3305	1	0	1	0	TU	PB_Rich_longestRead_667
CTU6032	3442562	3446906	-	PB_Rich_longestRead	rpsN_rpsH_rplF_rplR_rpsE_rpmD_rplO_secY_rpmJ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300,b3299	b3299,b3300,b3301,b3302,b3303,b3304,b3305,b3306,b3307	1	0	1	0	TU	PB_Rich_longestRead_670
CTU6033	3442611	3446685	-	PB_Rich_longestRead	rpsH_rplF_rplR_rpsE_rpmD_rplO_secY_rpmJ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300,b3299	b3299,b3300,b3301,b3302,b3303,b3304,b3305,b3306	1	0	1	0	TU	PB_Rich_longestRead_669
CTU6034	3442618	3448222	-	RegulonDB	rplN_rplX_rplE_rpsN_rpsH_rplF_rplR_rpsE_rpmD_rplO_secY_rpmJ	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	TSS	gene	b3310,b3309,b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300,b3299	b3299,b3300,b3301,b3302,b3303,b3304,b3305,b3306,b3307,b3308,b3309,b3310	1	1	0	0	TU	ECK120009525_ECK120010390_NA
CTU6035	3442944	3447000	-	PB_Rich_longestRead	rpsN_rpsH_rplF_rplR_rpsE_rpmD_rplO	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300	b3301,b3302,b3303,b3304,b3305,b3306,b3307	1	0	1	0	TU	PB_Rich_longestRead_672
CTU6036	3443137	3447123	-	PB_Rich_longestRead	rpsN_rpsH_rplF_rplR_rpsE_rpmD_rplO	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300	b3301,b3302,b3303,b3304,b3305,b3306,b3307	1	0	1	0	TU	PB_Rich_longestRead_674
CTU6037	3443180	3447089	-	PB_Rich_longestRead	rpsN_rpsH_rplF_rplR_rpsE_rpmD_rplO	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300	b3301,b3302,b3303,b3304,b3305,b3306,b3307	1	0	1	0	TU	PB_Rich_longestRead_673
CTU6038	3443327	3446965	-	PB_Rich_longestRead	rpsN_rpsH_rplF_rplR_rpsE_rpmD_rplO	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3308,b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300	b3301,b3302,b3303,b3304,b3305,b3306,b3307	1	0	1	0	TU	PB_Rich_longestRead_671
CTU6039	3443401	3446627	-	PB_Rich_longestRead	rpsH_rplF_rplR_rpsE_rpmD_rplO	yhdN,zntR,arfA,rpsM,rpsK,rpsD,rpoA,rplQ,rpmJ,rpmD,rplO,secY,rplR,rpsE,rplF,rpsN,rpsH,rplN,rplX,rplE,rplP,rpmC,rpsQ,rplV,rpsC,rplB,rpsS,rplW,rpsJ,rplC,rplD	HT TSS	long	b3307,b3306,b3305,b3304,b3303,b3302,b3301,b3300	b3301,b3302,b3303,b3304,b3305,b3306	1	0	1	0	TU	PB_Rich_longestRead_668
